"FilingID","ReferenceID","Name of Partner, etc."
1939002,8146,"ACADIAN ASSET MANAGEMENT LLC"
1939002,368283,"ACADIAN ASSET MANAGEMENT LLC"
1939002,190691,"ACADIAN ASSET MANAGEMENT LLC"
1939002,8213,"ACADIAN ASSET MANAGEMENT LLC"
1939002,435052,"ACADIAN ASSET MANAGEMENT LLC"
1939002,313250,"ACADIAN ASSET MANAGEMENT LLC"
1939002,8112,"ACADIAN ASSET MANAGEMENT LLC"
1939002,8097,"ACADIAN ASSET MANAGEMENT LLC"
1939002,363796,"ACADIAN ASSET MANAGEMENT LLC"
1939002,8220,"ACADIAN ASSET MANAGEMENT LLC"
1939002,170395,"ACADIAN ASSET MANAGEMENT LLC"
1939002,120707,"ACADIAN ASSET MANAGEMENT LLC"
1939002,8088,"ACADIAN ASSET MANAGEMENT LLC"
1939002,69015,"ACADIAN ASSET MANAGEMENT LLC"
1939002,8131,"ACADIAN ASSET MANAGEMENT LLC"
1939002,370548,"ACADIAN ASSET MANAGEMENT LLC"
1939002,437793,"ACADIAN ASSET MANAGEMENT LLC"
1939002,437801,"ACADIAN ASSET MANAGEMENT LLC"
1939075,41187,"5T WEALTH, LLC"
1935242,372399,"KUNJAL SHAH"
1935242,60102,"WILSHIRE MNCPPC EMPLOYEES' RETIREMENT SYSTEM GLOBAL, LLC (SERIES I)"
1935242,292957,"BNY MELLON TRUST OF DELAWARE"
1934981,263979,"SYNTAX CAPITAL, LLC"
1935242,172246,"WILSHIRE BVV EUROPE, LLC (SERIES III)"
1935242,372399,"STEVEN GEOVANIS"
1935242,53902,"BNY MELLON TRUST OF DELAWARE"
1935242,53360,"BNY MELLON TRUST OF DELAWARE"
1935242,372396,"JEAN-FRANCOIS TORMO"
1935242,372396,"STEVEN GEOVANIS"
1935242,372398,"JEAN-FRANCOIS TORMO"
1935242,372398,"STEVEN GEOVANIS"
1935242,372386,"KUNJAL SHAH"
1935242,372386,"STEVEN GEOVANIS"
1935242,235714,"WILSHIRE BVV EUROPE, LLC (SERIES V)"
1935242,53899,"BNY MELLON TRUST OF DELAWARE"
1935242,20054,"WILSHIRE BVV U.S., LLC (SERIES I)"
1935242,27817,"WILSHIRE ASIA PRIVATE MARKETS VIII (OFFSHORE), INC."
1935242,425912,"ANDREW DABINETT"
1935242,425912,"JEAN-FRANCOIS TORMO"
1935242,425912,"JASON HUBSCHMAN"
1935242,431999,"KUNJAL SHAH"
1935242,431999,"STEVEN GEOVANIS"
1935242,432000,"JASON HUBSCHMAN"
1935242,432000,"ANDREW DABINETT"
1935242,432000,"ERIN SIMPSON"
1935242,236217,"ERIN SIMPSON"
1935242,236217,"GEORGIA PRINSLOO"
1935242,236217,"WARREN KEENS"
1935242,27840,"WILSHIRE EUROPEAN PRIVATE MARKETS VIII, LLC"
1935242,53631,"WILSHIRE BVV EUROPE, LLC (SERIES II)"
1935242,372567,"MAPLESFS FIDUCIARY SERVICES (CAYMAN) LIMITED"
1935242,437255,"WILSHIRE EUROPEAN VENTURE CAPITAL FUND III GP S.A.R.L"
1935242,437247,"WILSHIRE BVV EUROPE, LLC (SERIES VII)"
1935242,437250,"MILL CREEK WILSHIRE PRIVATE EQUITY 2022 GP, LLC"
1935242,437249,"WILSHIRE BVV U.S., LLC (SERIES VIII)"
1935242,372395,"KUNJAL SHAH"
1935242,372395,"STEVEN GEOVANIS"
1935242,372400,"PAUL VAN DILLEN"
1935242,372400,"STEVEN GEOVANIS"
1935242,372402,"SG KLEINWORT HAMBROS CORPORATE SERVICES (CI) LIMITED"
1935242,431992,"KUNJAL SHAH"
1935242,431992,"STEVEN GEOVANIS"
1935242,432002,"JASON HUBSCHMAN"
1935242,432002,"DAVID WHELAN"
1935242,432002,"EOIN MOTHERWAY"
1935242,425913,"WILSHIRE ADVISORS LLC"
1935242,53900,"BNY MELLON TRUST OF DELAWARE"
1935242,355143,"2022 WILSHIRE PRIVATE EQUITY GP, LLC"
1935242,264590,"WILSHIRE PRIVATE CREDIT GP, LLC"
1935242,203430,"WILSHIRE PRIVATE MARKETS FAMILY OFFICE III, LLC"
1935242,60099,"WILSHIRE PRIVATE MARKETS FAMILY OFFICE I, LLC"
1935242,203418,"WILSHIRE BVV EUROPE, LLC (SERIES IV)"
1935242,372381,"KUNJAL SHAH"
1935242,372381,"STEVEN GEOVANIS"
1935242,372565,"WILSHIRE NEW WAVES, LLC"
1935242,372405,"JEAN-FRANCOIS TORMO"
1935242,372405,"STEVEN GEOVANIS"
1935242,172244,"WILSHIRE PRIVATE MARKETS FAMILY OFFICE II, LLC"
1935242,53628,"WILSHIRE BVV U.S., LLC (SERIES II)"
1935242,355137,"2022 WILSHIRE PRIVATE CREDIT GP, LLC"
1935242,27809,"WILSHIRE ASIA PRIVATE MARKETS VIII, LLC"
1935242,355150,"MILL CREEK WILSHIRE PRIVATE EQUITY 2022 GP, LLC"
1935242,355125,"WILSHIRE SUMMIT HILL ALTERNATE YIELD FUND GP, LLC"
1935242,27858,"WILSHIRE U.S. PRIVATE MARKETS VIII (OFFSHORE), INC"
1935242,172248,"WILSHIRE BVV EUROPE VENTURE FUND, LLC"
1935242,216535,"LAURENT MARX"
1935242,216535,"JEAN-FRANCOIS FORTEMPS"
1935242,216535,"FABRICE MAS"
1935242,235730,"WILSHIRE BVV U.S., LLC (SERIES VI)"
1935242,372401,"PAUL VAN DILLEN"
1935242,372401,"STEVEN GEOVANIS"
1935242,372403,"ANDREW DABINETT"
1935242,372403,"JEAN-FRANCOIS TORMO"
1935242,372403,"JASON HUBSCHMAN"
1935242,186977,"WILSHIRE MNCPPC EMPLOYEES' RETIREMENT SYSTEM GLOBAL, LLC (SERIES II)"
1935242,372384,"ANDREW DABINETT"
1935242,372384,"STEVEN GEOVANIS"
1935242,235991,"WILSHIRE SUMMIT HILL REAL ASSETS, LLC"
1935242,235744,"WILSHIRE PRIVATE MARKETS FAMILY OFFICE IV, LLC"
1935242,264628,"WILSHIRE PRIVATE EQUITY GP, LLC"
1935242,27814,"WILSHIRE U.S. PRIVATE MARKETS VIII, LLC"
1935242,27847,"WILSHIRE EUROPEAN PRIVATE MARKETS VIII (OFFSHORE), INC."
1935242,297219,"WILSHIRE NEW WAVES, LLC"
1935242,355171,"WILSHIRE-BBI UK VC CO-INVEST GP LLP"
1935242,297206,"WILSHIRE MNCPPC EMPLOYEES' RETIREMENT SYSTEM GLOBAL, L.P. (SERIES III)"
1935242,27921,"WILSHIRE PRIVATE MARKETS OPPORTUNITIES II-B, LLC"
1935242,235989,"WILSHIRE SUMMIT HILL CREDIT, LLC"
1935242,293250,"ERIN SIMPSON"
1935242,293250,"WARREN KEENS"
1935242,293250,"GEORGIA PRINSLOO"
1935242,295153,"WILSHIRE BVV EUROPE, LLC (SERIES VI)"
1935242,27880,"SCOTT CONDRON"
1935242,27880,"ERIN SIMPSON"
1935242,27880,"EMILY BROWN"
1935242,372387,"JEAN-FRANCOIS TORMO"
1935242,372387,"STEVEN GEOVANIS"
1935242,34376,"GEORGIA PRINSLOO"
1935242,34376,"WARREN KEENS"
1935242,34376,"ERIN SIMPSON"
1935242,264652,"WILSHIRE BVK EUROPE III, LLC"
1935242,172251,"WILSHIRE BVV U.S., LLC (SERIES IV)"
1935242,297187,"WILSHIRE EUROPEAN VENTURE CAPITAL FUND II GP S.A.R.L"
1935242,69138,"WILSHIRE BVV U.S., LLC (SERIES III)"
1935242,216627,"WILSHIRE BVK EUROPE II, LLC"
1935242,372390,"KUNJAL SHAH"
1935242,372390,"STEVEN GEOVANIS"
1935242,372391,"STEVEN GEOVANIS"
1935242,372391,"KUNJAL SHAH"
1935242,25653,"WILSHIRE BVV EUROPE, LLC (SERIES I)"
1935242,53898,"BNY MELLON TRUST OF DELAWARE"
1935242,203428,"WILSHIRE BVV U.S., LLC (SERIES V)"
1935242,69136,"WILSHIRE GLOBAL PRIVATE MARKETS IX, LLC"
1935242,295355,"WILSHIRE BVV U.S., LLC (SERIES VII)"
1935242,27802,"WILSHIRE U.S. PRIVATE MARKETS VII, LLC"
1935242,60103,"WILSHIRE PRIVATE MARKETS REAL ESTATE FAMILY OFFICE I, LLC"
1935242,172242,"WILSHIRE BVK EUROPE, LLC"
1935242,372389,"JEAN-FRANCOIS TORMO"
1935242,372389,"STEVEN GEOVANIS"
1935242,372385,"JEAN-FRANCOIS TORMO"
1935242,372385,"STEVEN GEOVANIS"
1935242,372393,"JEAN-FRANCOIS TORMO"
1935242,372393,"STEVEN GEOVANIS"
1935242,372404,"ANDREW DABINETT"
1935242,372404,"JEAN-FRANCOIS TORMO"
1935242,372404,"JASON HUBSCHMAN"
1935242,372504,"WILSHIRE BVK EUROPE IV, LLC"
1935242,372397,"KUNJAL SHAH"
1935242,372397,"STEVEN GEOVANIS"
1937840,168150,"SCHEAR CAPITAL, INC."
1934431,203353,"WHITE OAK PARTNERS 4, SARL"
1934431,203353,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,203353,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,173687,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,173687,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,220609,"WHITE OAK PARTNERS, LLC"
1934431,51751,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,51751,"WHITE OAK PARTNERS, LLC"
1934431,203347,"WHITE OAK PARTNERS, LLC"
1934431,203347,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,203344,"WHITE OAK PARTNERS, LLC"
1934431,203344,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,174259,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,174259,"WHITE OAK PARTNERS, LLC"
1934431,294782,"WHITE OAK PARTNERS, LLC"
1934431,173695,"WHITE OAK PARTNERS 2, LLC"
1934431,173695,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,7858,"WHITE OAK PARTNERS, LLC"
1934431,7858,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,220332,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,220332,"BAYVK R PRIVATE DEBT MANAGEMENT SARL"
1934431,220598,"WHITE OAK PARTNERS, LLC"
1934431,256992,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,256992,"WHITE OAK SPECIALIZED ABL PARTNERS, LLC"
1934431,172898,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,172898,"WHITE OAK PARTNERS 2, LLC"
1934431,63170,"WHITE OAK PARTNERS, LLC"
1934431,237648,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,237648,"WHITE OAK FIXED INCOME SME FUND USD 2019-1, GP"
1934431,237763,"WHITE OAK PARTNERS V (LUXEMBOURG), SARL"
1934431,237763,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,237763,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,62912,"WHITE OAK PARTNERS, LLC"
1934431,73115,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,73115,"WHITE OAK PARTNERS, LLC"
1934431,203355,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,203355,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,203355,"WHITE OAK PARTNERS 4, SARL"
1934431,174229,"WHITE OAK PARTNERS, LLC"
1934431,220478,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,220478,"WHITE OAK PARTNERS 4, SARL"
1934431,220478,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,220346,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,220346,"WHITE OAK BESPOKE FIXED INCOME FUND GP, LLC"
1934431,220472,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,220472,"WHITE OAK PARTNERS 3, LLC"
1934431,294831,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,294831,"WHITE OAK PARTNERS STABL, SARL"
1934431,294831,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,173677,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,173677,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,220453,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,220453,"WHITE OAK PARTNERS 3, LLC"
1934431,237883,"WHITE OAK PARTNERS V, SARL"
1934431,237883,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,237883,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,249054,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,249054,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,249054,"WHITE OAK PARTNERS IMPACT, SARL"
1934431,173680,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,173680,"WHITE OAK PARTNERS 2, LLC"
1934431,172962,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,173691,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,173691,"WHITE OAK PARTNERS 2, LLC"
1934431,173693,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,173693,"WHITE OAK PARTNERS 2, LLC"
1934431,62913,"WHITE OAK PARTNERS, LLC"
1934431,62066,"WHITE OAK PARTNERS, LLC"
1934431,173684,"WHITE OAK PARTNERS 2, LLC"
1934431,173684,"WHITE OAK GLOBAL ADVISORS, LLC"
1934431,203348,"WAYSTONE MANAGEMENT COMPANY (IE) LIMITED"
1934431,203348,"WHITE OAK GLOBAL ADVISORS, LLC"
1935674,210386,"WCM GENPAR VI (OFFSHORE), L.P."
1941014,192825,"RAJAT K LAL, GENERAL PARTNER"
1941014,192825,"WOJCIECH UZDELEWICZ, GENERAL PARTNER"
1941014,192825,"SEMANTEON CAPITAL PARTNERS, LLC"
1940211,40609,"HOT CREEK CAPITAL, L.L.C."
1935674,398294,"WCM GENPAR VI, L.P."
1935674,397337,"WCM GENPAR VII (OFFSHORE), L.P."
1935674,397327,"WCM CONTINUATION FUND GENPAR, L.P."
1935674,397334,"WCM GENPAR VII, L.P."
1935674,210384,"WCM GENPAR VI, L.P."
1937882,77503,"DWS ALTERNATIVES  GLOBAL LIMITED"
1937882,77503,"RREEF INFRASTRUCTURE (GP) LIMITED"
1937882,44006,"DWS ALTERNATIVE GLOBAL LIMITED, CIRCUMFERENCE FS"
1937882,44006,"LEONARDO SECONDARY OPPORTUNITIES FUND II (GP) LIMITED"
1937882,44006,"LEONARDO SECONDARY OPPORTUNITIES FUND II (ALTERNATE GP) LP"
1937882,44006,"CIRCUMFERENCE FS"
1937882,239940,"DWS ALTERNATIVES GLOBAL LIMITED"
1937882,239940,"PEIF II GENERAL PARTNER (LUX S.C.S.) S.A.R.L."
1937882,75580,"DWS ALTERNATIVES GLOBAL LIMITED"
1937882,75580,"RREEF INFRASTRUCTURE (GP) LIMITED"
1937882,239453,"PEIF II GENERAL PARTNER CO-INVESTMENT 1, LLP"
1937882,239453,"DWS ALTERNATIVES GLOBAL LIMITED"
1937882,189563,"DWS ALTERNATIVES GLOBAL LIMITED"
1937882,189563,"PEIF II GENERAL PARTNER (JERSEY) LIMITED"
1937882,75581,"LEONARDO SECONDARY OPPORTUNITIES  FUND III (ALTERNATE GP), L.P"
1937882,75581,"DWS ALTERNATIVE GLOBAL LIMITED, CIRCUMFERENCE FS"
1937882,75581,"LEONARDO SECONDARY OPPORTUNITIES FUND III (GP) LIMITED"
1937882,75581,"CARNE GLOBAL FINANCIAL SERVICES (CAYMAN) LTD"
1937882,75581,"CIRCUMFERENCE FS"
1941386,438136,"JEDBURGH ADVISORS LLC"
1941386,438133,"JEDBURGH ADVISORS LLC"
1941722,283259,"B CAPITAL GP, LLC"
1941722,365542,"B CAPITAL WATERMARK 2023 GP, LLC"
1941722,365540,"B CAPITAL WATERMARK 2023 GP, LLC"
1941722,249478,"B CAPITAL GP, LLC"
1941722,211127,"B CAPITAL GP, LLC"
1941722,318253,"B CAPITAL GP, LLC"
1941722,371557,"B CAPITAL MAKE PLAYS MEDIA GP, LLC"
1941893,189434,"JUGGERNAUT MANAGEMENT LLC"
1943444,317385,"ELEVATE CAPITAL ADVISORS, LLC"
1941893,418905,"JUGGERNAUT CAPITAL PARTNERS V GP, L.P."
1941893,418893,"JUGGERNAUT CAPITAL PARTNERS V GP, L.P."
1941893,418919,"JCP FT NAVAGE SPV GP, LLC"
1941893,200021,"JUGGERNAUT PARTNERS III GP, L.P."
1941893,418921,"JCP FT NAVAGE SPV GP, LLC"
1936432,437387,"HOUSE MOUNTAIN GP, LLC"
1941893,7868,"JUGGERNAUT PARTNERS GP LLC"
1941893,51213,"JUGGERNAUT MANAGEMENT, LLC"
1941893,7872,"JUGGERNAUT PARTNERS IIA GP LLC"
1941893,220389,"JUGGERNAUT CAPITAL PARTNERS IV GP, L.P."
1941893,264343,"JUGGERNAUT CAPITAL PARTNERS IV GP, L.P."
1941893,264223,"JUGGERNAUT PARTNERS II GP LP"
1941893,73354,"JUGGERNAUT PARTNERS II GP LP"
1941893,220347,"JUGGERNAUT CAPITAL PARTNERS IV GP, L.P."
1941893,7870,"JUGGERNAUT AGILE GP, LLC"
1941893,359967,"JUGGERNAUT CAPITAL PARTNERS IV GP, L.P."
1941893,73352,"JUGGERNAUT CAPITAL PARTNERS III G.P, L.P"
1941893,51218,"JUGGERNAUT PARTNERS II GP, L.P."
1930092,264453,"TISHMAN SPEYER DATE PALM ASSOCIATES L.L.C."
1930092,52635,"CHRYSLER EAST BUILDING GP, L.L.C."
1930092,201777,"U.S. OFFICE HOLDINGS ACCOUNT II GP, L.L.C."
1930092,52771,"TISHMAN SPEYER U.S. VALUE-ADDED ASSOCIATES VIII, L.L.C."
1930092,3795,"TISHMAN SPEYER BRAZIL ASSOCIATES, L.L.C."
1930092,3805,"TISHMAN SPEYER BRAZIL ASSOCIATES, L.L.C."
1930092,175097,"TSEV VII FEEDER GP, L.L.C."
1930092,3881,"TSCE JV, L.L.C."
1930092,3828,"TISHMAN SPEYER INDIA ASSOCIATES, L.L.C."
1930092,219847,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,219863,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,3409,"TISHMAN SPEYER CHINA ASSOCIATES (SCOTS GP), LIMITED"
1930092,70194,"U.S. CORE OFFICE APTWO GP, L.L.C."
1930092,3788,"TISHMAN SPEYER BRAZIL ASSOCIATES, L.L.C."
1930092,70182,"U.S. OFFICE HOLDINGS ACCOUNT GP, L.L.C."
1930092,52686,"TSCE 2007 U.S. OFFICE FEEDER, L.L.C."
1930092,219859,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,70125,"TISHMAN SPEYER U.S. CO-INVESTMENT ASSOCIATES, L.L.C."
1930092,3742,"TISHMAN SPEYER BRAZIL ASSOCIATES III, L.L.C."
1930092,3402,"TISHMAN SPEYER CHINA ASSOCIATES, L.L.C."
1930092,70205,"TSCE 2007 509 W 34 GP (PHASE I), L.L.C."
1930092,356659,"TISHMAN SPEYER MAPLE LEAF ASSOCIATES II, L.L.C."
1930092,356697,"55 HUDSON STREET GP, L.L.C."
1930092,3803,"TISHMAN SPEYER BRAZIL ASSOCIATES, L.L.C."
1930092,175082,"TISHMAN SPEYER EUROPEAN VII (DELAWARE GP), L.L.C."
1930092,175082,"TISHMAN SPEYER EUROPEAN VII (UK GP), L.L.P."
1930092,3831,"TISHMAN SPEYER INDIA ASSOCIATES, L.L.C."
1930092,3342,"TSCE 2007 D.C. PORTFOLIO GP, L.L.C."
1930092,219855,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,243385,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,243383,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,264487,"TISHMAN SPEYER OAK ASSOCIATES, L.L.C."
1930092,185776,"SPEYER GP HOLDING, L.L.C."
1930092,52691,"TISHMAN SPEYER U.S. VALUE-ADDED ASSOCIATES VIII, L.L.C."
1930092,219867,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,3411,"TISHMAN SPEYER CHINA ASSOCIATES, L.L.C."
1930092,3841,"TISHMAN SPEYER INDIA ASSOCIATES, L.L.C."
1930092,264387,"TISHMAN SPEYER GIF GP L.L.C."
1930092,175074,"TSCE 2007 509 W 34 GP (PHASE I), L.L.C."
1930092,3781,"TISHMAN SPEYER BRAZIL ASSOCIATES II, L.L.C."
1930092,3807,"TISHMAN SPEYER BRAZIL ASSOCIATES (SCOTS GP) LIMITED"
1930092,52788,"TISHMAN SPEYER U.S. VALUE-ADDED ASSOCIATES VIII (SUB), L.L.C."
1930092,379237,"TISHMAN SPEYER ALTRE U.S. REAL ESTATE ASSOCIATES, L.L.C."
1930092,379316,"TISHMAN SPEYER ACACIA ASSOCIATES, L.L.C."
1930092,379326,"TISHMAN SPEYER CORE PLUS PARTNERS GP, L.L.C."
1930092,4619,"TISHMAN SPEYER INDIA ASSOCIATES, L.L.C."
1930092,175066,"TSCE 2007 509 W 34 GP (PHASE I), L.L.C."
1930092,3521,"TISHMAN SPEYER SCOTS GP (TSEC) LIMITED"
1930092,243378,"TISHMAN SPEYER MAPLE LEAF ASSOCIATES, L.L.C."
1930092,3872,"TISHMAN SPEYER/CITIGROUP ALTERNATIVE INVESTMENTS ASSOCIATES"
1930092,3747,"TISHMAN SPEYER BRAZIL ASSOCIATES III, L.L.C."
1930092,185753,"TSCE 2007 438-444 ELEVENTH AVENUE GP (PHASE I), L.P."
1930092,264437,"TISHMAN SPEYER RED PINE ASSOCIATES L.L.C."
1930092,305230,"TISHMAN SPEYER THEMATIC PLATFORM ASSOCIATES, LLC"
1930092,175060,"TSCE 2007 509 W 34 GP (PHASE I), L.L.C."
1930092,219871,"TISHMAN SPEYER BRAZIL CLUB ASSOCIATES, L.L.C."
1930092,3522,"TISHMAN SPEYER EUROPE S.A.R.L."
1930092,219865,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,52696,"TISHMAN SPEYER U.S. VALUE-ADDED ASSOCIATES VIII, L.L.C."
1930092,52724,"TISHMAN SPEYER U.S. VALUE-ADDED ASSOCIATES VIII, L.L.C."
1930092,356690,"55 HUDSON STREET GP, L.L.C."
1930092,3782,"TISHMAN SPEYER BRAZIL ASSOCIATES, L.L.C."
1930092,355845,"TISHMAN SPEYER PROPTECH ASSOCIATES, L.P."
1930092,201797,"TISHMAN SPEYER EUROPEAN VIII GP, SARL"
1930092,175044,"TISHMAN SPEYER U.S. OFFICE HOLDINGS GP, L.L.C."
1930092,356737,"TS EUROPEAN IX GP, S.A.R.L"
1930092,3408,"TISHMAN SPEYER CHINA ASSOCIATES, L.L.C."
1930092,52782,"TISHMAN SPEYER U.S. VALUE-ADDED ASSOCIATES VIII, L.L.C."
1930092,185744,"TSCE 2007 438-444 ELEVENTH AVENUE CAYMAN LIMITED"
1930092,70203,"TSCE 2007 509 W 34 GP (PHASE I), L.L.C."
1930092,3407,"TISHMAN SPEYER CHINA ASSOCIATES, L.L.C."
1930092,3818,"JOSEPH GRANTON DORAN"
1930092,3818,"PATRICIA SIN MEW CHEUNG"
1930092,3818,"SHAHED AHMAD HOOLASH"
1930092,201789,"U.S. OFFICE APTWO JV II GP, L.L.C."
1930092,219869,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,3778,"TISHMAN SPEYER BRAZIL ASSOCIATES II, L.L.C."
1930092,219851,"TSCE 2007 509 W 34 GP, L.L.C."
1930092,3800,"TISHMAN SPEYER BRAZIL ASSOCIATES, L.L.C."
1930092,52604,"TISHMAN SPEYER BRAZIL ASSOCIATES III, L.L.C."
1930092,70207,"TS 10-30 SOUTH WACKER JV GP, L.L.C."
1939985,437932,"HCP STUDIO FUND GP, LP"
1939985,437930,"HCP STUDIO FUND GP, LP"
1939985,437938,"HCP STUDIO FUND GP, LP"
1939985,437943,"HACKMAN CAPITAL PARTNERS, LLC"
1939985,437935,"HCP STUDIO FUND GP, LP"
1939985,437923,"HCP STUDIO FUND GP, LP"
1939985,437941,"HCP STUDIO FUND GP, LP"
1939985,438241,"HCP STUDIO FUND GP, LP"
1939985,437942,"HACKMAN CAPITAL PARTNERS, LLC"
1939985,437948,"HACKMAN CAPITAL PARTNERS, LLC"
1939985,437946,"HACKMAN CAPITAL PARTNERS, LLC"
1939985,437949,"HACKMAN CAPITAL PARTNERS, LLC"
1939985,437950,"HACKMAN CAPITAL PARTNERS, LLC"
1940331,398055,"WEST STREET REAL ESTATE CREDIT PARTNERS (G) GP ADVISORS, L.L.C."
1940331,398551,"WEST STREET INFRASTRUCTURE ADVISORS IV, L.L.C."
1940331,398314,"WHITEHALL STREET EMPLOYEE FUNDS 2007 GP, L.L.C."
1940331,398152,"BSPI OZ FUND GP LLC"
1940331,398506,"U.S REAL PROPERTY INCOME FUND ADVISORS LLC"
1940331,398560,"WEST STREET CAPITAL PARTNERS VIII ADVISORS, L.L.C."
1940331,398595,"GROWTH EQUITY OPPORTUNITY ADVISORS, L.L.C."
1940331,398135,"HORIZON ENVIRONMENT & CLIMATE SOLUTIONS PARTNERS I ADVISORS L.L.C."
1940331,400851,"GS INFRASTRUCTURE ADVISORS 2006, L.L.C."
1940331,398477,"WEST STREET CAPITAL PARTNERS VII ADVISORS, L.L.C."
1940331,400774,"GS CAPITAL PARTNERS VI EMPLOYEE FUNDS GP, L.L.C."
1940331,398558,"COOPERATION ADVISORS, L.L.C"
