"FilingID","ReferenceID","Name of Adviser","SEC File Number","CRD Number"
1932328,457245,"ZZG CAPITAL LLC","802-124823",298061
1932328,457257,"GAINGELS VENTURES LLC","802-123298",317099
1932328,457266,"BERKELEY COMPANY LLC","",300134
1932328,457445,"TEAM IGNITE VENTURES, LLC","",321263
1932328,457546,"MANA VENTURES","802-126536",311231
1932328,457908,"LAB PROPTECH GP LLC","",314389
1932328,457926,"SHRUG, LLC","802-122495",313323
1932328,457956,"ZZG CAPITAL LLC","802-124823",298061
1932328,457963,"GAINGELS VENTURES LLC","802-123298",317099
1932328,458204,"HYPERGUAP ATLANTIS, LLC","",322192
1932328,458221,"55 RIDGEWOOD LLC","",316154
1932328,458226,"DURO VENTURES, LLC","",297291
1932328,458311,"MANA VENTURES","802-126536",311231
1941532,312015,"TREFOIL CAPITAL ADVISERS LIMITED","",
1941405,228915,"HORIZON KINETICS ASSET MANAGEMENT LLC","801-47515",106096
1950277,68037,"NDB ZEPHYR PARTNERS LIMITED","802-80989",175018
1949304,276873,"CHRISTOPHER & CO., LLC","802-129738",325504
1961245,256584,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,302948,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,302960,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,302950,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,302956,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,302957,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,302955,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,336571,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,336569,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,336554,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,302952,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,87230,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,64334,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,185514,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,200114,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,241223,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,241296,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,241334,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,215603,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,215601,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,215606,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,257085,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1961245,215610,"AMASIA MANAGEMENT PTE LTD","802-107478",283159
1945017,19477,"CITIC CAPITAL CHINA RETAIL PROPERTIES MANAGEMENT LIMITED","802-75207",162114
1945017,19477,"CC REAL ESTATE ADVISORY LIMITED","802-75197",162112
1953619,205971,"HPEF CAPITAL PARTNERS (MAURITIUS) LIMITED (IN VOLUNTARY LIQUIDATION)","",
1936990,224675,"REDSTONE CAPITAL MANAGEMENT (CAYMAN) LIMITED","",
1949975,449703,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,449705,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,476255,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,214729,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,252218,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,376993,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,355712,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,284655,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,252220,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1949975,171065,"IK INVESTMENT PARTNERS AIFM","802-107766",283689
1957035,379041,"ZAHEDI CAPITAL MANAGEMENT LP","",326112
1951600,211800,"QUAN CAPITAL MANAGEMENT (US) LLC","",299480
1951600,195378,"QUAN CAPITAL MANAGEMENT (US) LLC","",299480
1951600,287083,"QUAN CAPITAL MANAGEMENT (US) LLC","",299480
1946644,319378,"LIGHTSPEED INDIA PARTNERS ADVISORS LLP","802-120673",310954
1946644,246021,"LIGHTSPEED INDIA PARTNERS ADVISORS LLP","802-120673",310954
1946644,246022,"LIGHTSPEED INDIA PARTNERS ADVISORS LLP","802-120673",310954
1946644,246022,"LIGHTSPEED SEA ADVISORS PTE LTD","",
1946644,253276,"LIGHTSPEED SEA ADVISORS PTE LTD","",
1946644,253276,"LIGHTSPEED INDIA PARTNERS ADVISORS LLP","802-120673",310954
1946644,319378,"LIGHTSPEED SEA ADVISORS PTE LTD","",
1951604,372869,"GILDE HEALTHCARE PARTNERS US, INC.","802-76155",162284
1951604,309507,"GILDE HEALTHCARE PARTNERS US, INC.","802-76155",162284
1951604,309561,"GILDE HEALTHCARE PARTNERS US, INC.","802-76155",162284
1951604,309560,"GILDE HEALTHCARE PARTNERS US, INC.","802-76155",162284
1958050,465776,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1958050,235995,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1958050,21579,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1958050,21581,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1958050,357147,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1958050,357153,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1958050,377332,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1958050,377307,"PACIFIC EQUITY PARTNERS PTY LIMITED","802-112990",291967
1951597,69912,"BEIJING PANXIN INVESTMENT CONSULTING CO., LTD.","",
1951597,31254,"BEIJING PANXIN INVESTMENT CONSULTING CO., LTD.","",
1951597,31254,"CITRON PE ADVISORS (HONG KONG) LIMITED","",
1951597,69912,"CITRON PE ADVISORS (HONG KONG) LIMITED","",
1962896,188280,"CCP III GP LTD.","",
1962896,188280,"CCP III ADVISORY LTD.","",
1962896,220752,"CCP IV GP LTD.","",
1962896,220752,"CCP IV ADVISORY LTD.","",
1966741,210137,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,209259,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179342,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179342,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179343,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179344,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179655,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179670,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179663,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,242978,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,242979,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179663,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179664,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,357133,"BC PARTNERS ADVISORS LP","",
1966741,256280,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256280,"BC PARTNER BETEILSIGUNGSEBRATUNG GMBH","",
1966741,229536,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,210136,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179662,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179345,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,209233,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,209234,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,223952,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,223952,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,190033,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179655,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179336,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179373,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,223904,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,223904,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179326,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,256286,"BC PARTNER BETEILIGUNGSBERATUNG GMBH","",
1966741,256282,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256281,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256281,"BC PARTNER BETEILSIGUNGSEBRATUNG GMBH","",
1966741,256282,"BC PARTNER BETEILSIGUNGSEBRATUNG GMBH","",
1966741,256303,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,256303,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256308,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,256308,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256277,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256277,"BC PARTNER BETEILSIGUNGSEBRATUNG GMBH","",
1966741,256304,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,256304,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256306,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,256306,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256279,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,256279,"BC PARTNER BETEILSIGUNGSEBRATUNG GMBH","",
1966741,209325,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,209325,"BC PARTNERS ADVISORS L.P.","801-110739",288495
1966741,179343,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1966741,179669,"BC PARTNERS BETEILIGUNGSBERATUNG GMBH","",
1962013,61872,"SADARA VENTURES LTD","",
1962013,61866,"SADARA VENTURES LTD","",
1946916,256081,"EASTERN BELL CAPITAL II LIMITED","",313363
1960550,378844,"ALGEBRIS (UK) LIMITED","802-108995",286294
1960550,378844,"ALGEBRIS INVESTMENTS (US) INC.","801-78692",169236
1960550,252805,"ALGEBRIS (UK) LIMITED","802-108995",286294
1960550,252805,"ALGEBRIS INVESTMENTS (US) INC.","801-78692",169236
1960550,252805,"ALGEBRIS INVESTMENTS (ASIA) PTE. LTD","",
1960550,252806,"ALGEBRIS (UK) LIMITED","802-108995",286294
1960550,252806,"ALGEBRIS INVESTMENTS (US) INC.","801-78692",169236
1960550,252806,"ALGEBRIS INVESTMENTS (ASIA) PTE LTD","",
1960550,378844,"ALGEBRIS INVESTMENTS (ASIA) PTE LTD","",
1960550,476770,"ALGEBRIS INVESTMENTS (ASIA) PTE. LTD","",
1960550,476770,"ALGEBRIS (UK) LIMITED","802-108995",286294
1960550,476770,"ALGEBRIS INVESTMENTS (US) INC.","801-78692",169236
1946390,356675,"LFE CAPITAL XXI LLC (EXEMPT UNDER SECTION 203(B)(7) OF ADVISORS ACT","",
1951842,316619,"COLUMNA GP I S.A.R.L.","802-121685",311832
1951842,316619,"COLUMNA GP II S.A R.L.","802-121778",314494
1951842,316619,"CPL GUERNSEY LIMITED","802-121795",312394
1951842,316619,"COLUMNA CAPITAL LLP","802-121809",312282
1951842,290194,"COLUMNA GP I S.A.R.L.","802-121685",311832
1951842,290194,"COLUMNA GP II S.A R.L.","802-121778",314494
1951842,290194,"CPL GUERNSEY LIMITED","802-121795",312394
1951842,290194,"COLUMNA CAPITAL LLP","802-121809",312282
1953073,1272,"BRAZOS INVESTMENT PARTNERS I, L.P.","802-120213",157120
1953073,1272,"BRAZOS EQUITY GP III, INC.","",
1940974,422867,"SSCI PORTUGAL, LDA","",329891
1940974,422864,"SSCI PORTUGAL, LDA","",329891
1940974,422865,"STONESHIELD INVESTMENTS LIMITED","",320933
1932869,420646,"SSCI PORTUGAL, LDA","",329891
1932869,420648,"SSCI PORTUGAL, LDA","",329891
1932869,420648,"STONESHIELD INVESTMENTS, S.L.","",320942
1932869,420646,"STONESHIELD INVESTMENTS, S.L.","",320942
1940978,422860,"STONESHIELD INVESTMENTS, S.L.","",320942
1940978,422862,"STONESHIELD INVESTMENTS LIMITED","",320933
1940978,422650,"STONESHIELD INVESTMENTS, S.L.","",320942
1944259,180766,"WELKIN CAPITAL MANAGEMENT (ASIA) LIMITED","",
1927083,373093,"PERINI CAPITAL","801-120968",158540
1927083,372994,"PERINI CAPITAL","801-120968",158540
1927083,373092,"PERINI CAPITAL","801-120968",158540
1927083,436354,"PERINI CAPITAL","801-120968",158540
1926655,436306,"INFRANITY S.A.S.","",
1956095,320237,"NORTHWALL CAPITAL LLP","801-121238",298653
1956095,257509,"NORTHWALL CAPITAL LLP","801-121238",298653
1956095,257550,"NORTHWALL CAPITAL LLP","801-121238",298653
1956095,229045,"NORTHWALL CAPITAL LLP","801-121238",298653
1956095,229048,"NORTHWALL CAPITAL LLP","801-121238",298653
1956095,320216,"NORTHWALL CAPITAL LLP","801-121238",298653
1956095,476562,"NORTHWALL CAPITAL LLP","801-121238",298653
1932328,458315,"DURO VENTURES, LLC","",297291
1932328,458326,"500 GLOBAL","802-74642",161526
1932328,458339,"DURO VENTURES, LLC","",297291
1932328,458399,"STONEBRIDGE ADVISORS","",289443
1932328,458405,"ZZG CAPITAL LLC","802-124823",298061
1932328,458424,"SPACECADET VENTURES, LLC","",316985
1932328,459011,"MANA VENTURES","802-126536",311231
1932328,459017,"ZZG CAPITAL LLC","802-124823",298061
1932328,459037,"LATTICE CAPITAL MANAGEMENT, LLC","802-130136",320606
1932328,459043,"MYASIA VC","802-120082",311027
1956879,194037,"INSTITUTIONAL VENTURE PARTNERS UK LLP","802-129554",329558
1956879,194307,"INSTITUTIONAL VENTURE PARTNERS UK LLP","802-129554",329558
1956886,247207,"INSTITUTIONAL VENTURE PARTNERS UK LLP","802-129554",329558
1956886,247209,"INSTITUTIONAL VENTURE PARTNERS UK LLP","802-129554",329558
1949317,435740,"SCRIPT CAPITAL MANAGEMENT, LLC","802-120002",288264
1953874,314438,"FINTOP CAPITAL","802-112258",290858
1953874,314456,"FINTOP CAPITAL","802-112258",290858
1935764,367404,"HEIM, PATRICK","802-127327",324820
1935764,367404,"SYN VENTURES MANAGEMENT LLC","802-122174",315560
1935764,367404,"LEEK, JAY","802-111741",287492
1958148,219881,"ADVANTECH ADVISORS (HK) LIMITED","",
1965245,280161,"ADELIS ADVISORY A/S","",317934
1956557,418014,"LEVER VC FUND II TECHNICAL ADVISORS LLC","802-132136",324666
1934890,236013,"LEAD MANAGEMENT COMPANY LIMITED","",
1931315,361061,"LAYER 7 MANAGEMENT LLC","",288461
1931315,219699,"LAYER 7 MANAGEMENT LLC","",288461
1931315,219690,"LAYER 7 MANAGEMENT LLC","",288461
1965213,291472,"PACIFIC ALLIANCE INVESTMENT MANAGEMENT (HK) LIMITED","802-113483",296741
1965213,200581,"PACIFIC ALLIANCE INVESTMENT MANAGEMENT (HK) LIMITED","802-113483",296741
1965213,235778,"PACIFIC ALLIANCE INVESTMENT MANAGEMENT (HK) LIMITED","802-113483",296741
1965213,255095,"PACIFIC ALLIANCE INVESTMENT MANAGEMENT (HK) LIMITED","802-113483",296741
1965213,22136,"PACIFIC ALLIANCE INVESTMENT MANAGEMENT (HK) LIMITED","802-113483",296741
1965213,50037,"PACIFIC ALLIANCE INVESTMENT MANAGEMENT (HK) LIMITED","802-113483",296741
1966671,67636,"VISION KNIGHT CAPITAL ADVISORY COMPANY LIMITED","",307844
1966671,67635,"VISION KNIGHT CAPITAL ADVISORY COMPANY LIMITED","",307844
1966671,67636,"VISION KNIGHT CAPITAL (CHINA) GP II, L.P.","",307843
1966671,67636,"VISION KNIGHT CAPITAL (SHANGHAI) MANAGEMENT CO., LTD.","",307841
1966671,67635,"VISION KNIGHT CAPITAL (CHINA) GP II, L.P.","",307843
1966671,67635,"VISION KNIGHT CAPITAL (SHANGHAI) MANAGEMENT CO., LTD.","",307841
1969529,234499,"VISION KNIGHT CAPITAL (CHINA) GP II, L.P.","802-118529",307843
1969529,234499,"VISION KNIGHT CAPITAL MANAGEMENT COMPANY LIMITED","802-80951",172505
1969529,234499,"VISION KNIGHT CAPITAL (SHANGHAI) MANAGEMENT CO., LTD.","802-118527",307841
1969529,234750,"VISION KNIGHT CAPITAL (CHINA) GP II, L.P.","802-118529",307843
1969529,234750,"VISION KNIGHT CAPITAL (SHANGHAI) MANAGEMENT CO., LTD.","802-118527",307841
1969529,234750,"VISION KNIGHT CAPITAL MANAGEMENT COMPANY LIMITED","802-80951",172505
1969535,234507,"VISION KNIGHT CAPITAL ADVISORY COMPANY LIMITED","802-118531",307844
1969535,234507,"VISION KNIGHT CAPITAL (CHINA) GP II, L.P.","802-118529",307843
1969535,234505,"VISION KNIGHT CAPITAL MANAGEMENT COMPANY LIMITED","802-80951",172505
1969535,234505,"VISION KNIGHT CAPITAL ADVISORY COMPANY LIMITED","802-118531",307844
1969535,234505,"VISION KNIGHT CAPITAL (CHINA) GP II, L.P.","802-118529",307843
1969535,234507,"VISION KNIGHT CAPITAL MANAGEMENT COMPANY LIMITED","802-80951",172505
1952542,288430,"SHANGHAI YUNYONG INVESTMENT MANAGEMENT CO., LTD","",
1952542,285280,"SHANGHAI YUNYONG INVESTMENT MANAGEMENT CO., LTD","",
1952542,285280,"SKY9 CAPITAL INVESTMENT CONSULTING (SHANGHAI) CO., LTD.","",
1952542,205031,"SHANGHAI YUNYONG INVESTMENT MANAGEMENT CO., LTD","",
1952542,232191,"SHANGHAI YUNYONG INVESTMENT MANAGEMENT CO., LTD","",
1952542,205031,"SKY9 HK LIMITED","",
1952542,205031,"SKY9 CAPITAL INVESTMENT CONSULTING (SHANGHAI) CO., LTD.","",
1970996,482928,"TR ADVISORS LIMITED","",
1970996,358387,"TR ADVISORS LIMITED","",
1970996,358386,"TR ADVISORS LIMITED","",
1970996,307713,"TR ADVISORS LIMITED","",
1970996,263444,"TR ADVISORS LIMITED","",
1970996,263421,"TR ADVISORS LIMITED","",
1970996,257265,"TR ADVISORS LIMITED","",
1970996,263441,"TR ADVISORS LIMITED","",
1970996,263446,"TR ADVISORS LIMITED","",
1970996,307699,"TR ADVISORS LIMITED","",
1970996,399001,"TR ADVISORS LIMITED","",
1963977,477726,"GREENWOODS ASSET MANAGEMENT HONG KONG LIMITED","802-124941",161898
1963977,477723,"GREENWOODS ASSET MANAGEMENT HONG KONG LIMITED","802-124941",161898
1963977,319163,"GREENWOODS ASSET MANAGEMENT HONG KONG LIMITED","801-119863",161898
1963977,248540,"GREENWOODS ASSET MANAGEMENT HONG KONG LIMITED","802-75584",161898
1963977,288467,"GREENWOODS ASSET MANAGEMENT HONG KONG LIMITED","801-119863",161898
1963977,288488,"GREENWOODS ASSET MANAGEMENT HONG KONG LIMITED","801-119863",161898
1951566,230552,"ZHUHAI SHERPA EQUITY INVESTMENT MANAGEMENT COMPANY LIMITED","802-118655",308824
1966682,32359,"ANDA ASSET MANAGEMENT CO., LTD.","801-77146",165123
1966695,219778,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966695,219342,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966695,219342,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966695,219346,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966695,219348,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966695,219348,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966695,219344,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966695,219344,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966695,219346,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966695,219778,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966697,219892,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966697,219892,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966697,219897,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966697,219897,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966697,292744,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966697,292744,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1966697,292749,"BEIJING SHUNWEI CAPITAL INVESTMENT ADVISOR LIMITED","",
1966697,292749,"SHUNWEI CAPITAL PARTNERS ADVISOR (HK) LIMITED","",
1949714,210535,"REGAL FUNDS MANAGEMENT","802-75255",162211
1949714,370039,"REGAL FUNDS MANAGEMENT","802-75255",162211
1971056,429633,"ADELIS ADVISORY A/S","802-123083",317934
1935206,437242,"LIFE ASSET MANAGEMENT, INC.","",
1935206,370154,"FOREST ASSET MANAGEMENT INC.","",
1952551,373685,"MPC HK MANAGEMENT LIMITED","802-78169",168000
1952551,373685,"MPC MANAGEMENT PTE. LTD.","802-127767",325947
1952551,334608,"MPC HK MANAGEMENT LIMITED","802-78169",168000
1952551,334602,"MPC HK MANAGEMENT LIMITED","802-78169",168000
1952551,334607,"MPC HK MANAGEMENT LIMITED","802-78169",168000
1952551,334602,"MPC MANAGEMENT PTE. LTD.","802-127767",325947
1952551,334607,"MPC MANAGEMENT PTE. LTD.","802-127767",325947
1952551,334608,"MPC MANAGEMENT PTE. LTD.","802-127767",325947
1952551,215421,"MPC HK MANAGEMENT LIMITED","802-78169",168000
1952551,215423,"MPC HK MANAGEMENT LIMITED","802-78169",168000
