"FilingID","ReferenceID","SubreferenceID","Name of General Partner, etc."
1935877,177663,117885,"FENG QIAN - DIRECTOR"
1935877,196184,122666,"ZHULINAG YE DILLION - DIRECTOR"
1935877,196184,122666,"ZHI LIN - DIRECTOR"
1935877,196184,122666,"FENG QIAN - DIRECTOR"
1935877,177663,117885,"YE ZHULIANG - DIRECTOR"
1925597,64137,13013,"CITCO TRUSTEES (CAYMAN) LIMITED - TRUSTEE"
1925597,64136,13012,"CITCO TRUSTEES (UT) LIMITED - TRUSTEE"
1942516,438331,150551,"TRANSFORMATION FUND I GP, L.P."
1942516,252694,134086,"TRANSFORMATION CAPITAL FUND II GP, L.P."
1943344,288406,138171,"TEPHRA DIGITAL LLC"
1943344,288406,138170,"TEPHRA DIGITAL GP LLC"
1936349,372066,145287,"AIM MASTER I (BVI) LTD."
1936349,372066,145288,"VIKEN DOUZDJIAN"
1936349,301948,143589,"VIKEN DOUZDJIAN"
1936349,301995,139584,"AIM MASTER I (BVI) LTD."
1936349,301995,139585,"AIM MASTER I (BVI) LTD."
1936349,302025,139595,"AIM MASTER I (BVI) LTD."
1936349,302025,139596,"AIM MASTER I (BVI) LTD."
1936349,301989,139628,"VIKEN DOUZDJIAN"
1936349,301917,139622,"VIKEN DOUZDJIAN"
1936349,301954,139563,"AIM MASTER I (BVI) LTD."
1936349,301954,139564,"AIM MASTER I (BVI) LTD."
1936349,302039,139602,"AIM MASTER I (BVI) LTD."
1936349,302039,139603,"AIM MASTER I (BVI) LTD."
1936349,302045,139604,"AIM MASTER I (BVI) LTD."
1936349,302045,139605,"AIM MASTER I (BVI) LTD."
1936349,301871,139549,"AIM MASTER I (BVI) LTD."
1936349,301940,139559,"AIM MASTER I (BVI) LTD."
1936349,302059,139640,"VIKEN DOUZDJIAN"
1936349,302056,139611,"AIM MASTER I (BVI) LTD."
1936349,302059,139614,"AIM MASTER I (BVI) LTD."
1936349,301929,139557,"AIM MASTER I (BVI) LTD."
1936349,300372,139462,"AIM MASTER I (BVI) LTD."
1936349,301933,139623,"VIKEN DOUZDJIAN"
1936349,301940,139624,"VIKEN DOUZDJIAN"
1936349,302010,139631,"VIKEN DOUZDJIAN"
1936349,301982,139577,"AIM MASTER I (BVI) LTD."
1936349,302011,139590,"AIM MASTER I (BVI) LTD."
1936349,301982,139576,"AIM MASTER I (BVI) LTD."
1936349,302011,139591,"AIM MASTER I (BVI) LTD."
1936349,302056,139639,"VIKEN DOUZDJIAN"
1936349,302011,139632,"VIKEN DOUZDJIAN"
1936349,302025,139633,"VIKEN DOUZDJIAN"
1936349,302039,139636,"VIKEN DOUZDJIAN"
1936349,302045,139638,"VIKEN DOUZDJIAN"
1936349,301847,139546,"AIM MASTER I (BVI) LTD."
1936349,301871,139552,"AIM MASTER I (BVI) LTD."
1936349,301933,139558,"AIM MASTER I (BVI) LTD."
1936349,301998,139586,"AIM MASTER I (BVI) LTD."
1936349,301998,139587,"AIM MASTER I (BVI) LTD."
1936349,302010,139589,"AIM MASTER I (BVI) LTD."
1936349,301966,139570,"AIM MASTER I (BVI) LTD."
1936349,301966,139571,"AIM MASTER I (BVI) LTD."
1936349,302039,139600,"AIM MASTER I (BVI) LTD."
1936349,301989,139580,"AIM MASTER I (BVI) LTD."
1936349,301989,139581,"AIM MASTER I (BVI) LTD."
1936349,302039,139601,"AIM MASTER I (BVI) LTD."
1936349,301948,139561,"AIM MASTER I (BVI) LTD."
1936349,301948,139562,"AIM MASTER I (BVI) LTD."
1936349,301917,139555,"AIM MASTER I (BVI) LTD."
1936349,301871,139619,"VIKEN DOUZDJIAN"
1936349,301954,139625,"VIKEN DOUZDJIAN"
1936349,301982,139627,"VIKEN DOUZDJIAN"
1936349,301995,139629,"VIKEN DOUZDJIAN"
1936349,301998,139630,"VIKEN DOUZDJIAN"
1936349,301847,150392,"AIM MASTER I (BVI) LTD."
1936349,301847,150391,"AIM MASTER I (BVI) LTD."
1936349,301847,150387,"AIM MASTER I (BVI) LTD."
1946417,315119,142132,"ALLOSTERY FUNDS GP LLC"
1946417,315119,147040,"DAVID MODEST, RONAN GUILFOYLE, ALAINA DANLEY"
1947972,228812,130134,"BLUE DIAMOND ASSET MANAGEMENT AG"
1947972,228812,130135,"MARK FAGAN, EBONY MYLES-BERRY, MARC VETTER"
1936173,232115,130874,"ORE GENERAL PARTNER CONSULTORIA LTDA."
1936173,232115,130875,"ORE GENERAL PARTNER CONSULTORIA LTDA."
1936674,373334,145476,"LYPTUS CAPITAL, LP"
1941296,58598,143351,"OLESEN CAPITAL MANAGEMENT LLC"
1934730,369552,145041,"GREYKITE EUROPEAN REAL ESTATE FUND I GP, SCSP ACTING BY ITS MANAGING GENERAL PARTNER GREYKITE EUROPEAN REAL ESTATE GP S.AR.L."
1939857,178398,118033,"MARC TOWERS - DIRECTOR"
1939857,178398,118033,"DAVID Y MA - DIRECTOR"
1939857,178398,118033,"YOLANDA BANKS MCCOY - DIRECTOR"
1939857,178398,118034,"DAVID Y MA - DIRECTOR"
1939857,178398,118034,"MARC TOWERS - DIRECTOR"
1939857,178398,118034,"YOLANDA BANKS MCCOY - DIRECTOR"
1939857,178398,118033,"COMPOSITE CAPITAL FUND (GP) LIMITED - GENERAL PARTNER"
1938066,368845,144973,"BREYTA CAPITAL PARTNERS GP LLC"
1930283,198104,123128,"PATRICK SCHMITZ-MORKRAMER"
1930283,198104,123129,"PSQUARED CAYMAN GP"
1930283,213368,125892,"PSQUARED CAYMAN GP"
1930283,213368,125891,"GODFREY HUBER"
1930283,213368,125891,"JOSEPH R. AQUILINA"
1930283,213368,125891,"PATRICK SCHMITZ-MORKRAMER"
1930283,282875,137422,"GODFREY HUBER"
1930283,282875,137422,"JOSEPH R. AQUILINA"
1930283,282875,137422,"PATRICK SCHMITZ-MORKRAMER"
1930283,282875,137422,"CHARLES WOOLNOUGH"
1930283,198104,123128,"GODFREY HUBER"
1930283,198104,123128,"JOSEPH R. AQUILINA"
1930283,282875,137421,"PSQUARED CAYMAN GP"
1930283,213368,125891,"CHARLES WOOLNOUGH"
1930283,198104,123128,"CHARLES WOOLNOUGH"
1939865,6641,1904,"3I INVESTMENTS PLC"
1939865,6882,141294,"3I INVESTMENTS PLC"
1925055,249382,145305,"EMJ GP LTD."
1925055,249382,133676,"EMJ GP LTD."
1925055,249382,133675,"CARY MARR"
1925055,249382,133675,"MILES PERRYMAN"
1935779,230297,130588,"LAURA RAPAPORT"
1935779,230297,130588,"JEFFREY RAPAPORT"
1935779,230297,130586,"SEAVIEW CAPITAL PARTNERS GP LLC"
1942916,426418,148102,"HUNTER PEAK INVESTMENTS FUND GP, LLC"
1943078,422113,147137,"MATHER POINT FUND GP LLC"
1943078,422113,148052,"VANESSA GILMAN"
1943078,422113,148052,"JOHN EARLY"
1943955,252035,133989,"JAMES CHERVAK"
1933392,378979,146084,"KBIS FUND II GP LLC"
1933392,256312,146081,"KBIS FUND I GP LLC"
1929803,374830,145636,"ZENO EQUITY PARTNERS LLP"
1929803,374832,145643,"ZENO EQUITY PARTNERS LLP"
1929803,374827,145754,"ZENO EQUITY PARTNERS LLP"
1929803,374810,145751,"ZENO EQUITY PARTNERS LLP"
1929803,374827,145632,"ZENO EQUITY PARTNERS LLP"
1929803,374810,145750,"ZENO INVESTMENT PARTNERS LLP"
1929803,374824,145625,"ZENO EQUITY PARTNERS LLP"
1929803,374810,145617,"ZENO EQUITY PARTNERS LLP"
1929803,374830,145755,"ZENO EQUITY PARTNERS LLP"
1935015,426368,148105,"QUALTUS GP LLC"
1935530,181169,150371,"ALEC SHAFFNER, DAWN HOWE, MARTIN BYRNE"
1934273,317018,142326,"THORA CAPITAL GENERAL PARTNER II, LLC"
1934273,317018,142327,"THORA CAPITAL GENERAL PARTNER II, LLC"
1934273,317612,142403,"THORA CAPITAL GENERAL PARTNER II, LLC"
1934273,317612,142404,"THORA CAPITAL GENERAL PARTNER II, LLC"
1934273,228016,130001,"THORA CAPITAL GENERAL PARTNER I, LLC"
1934273,228016,130002,"THORA CAPITAL GENERAL PARTNER I, LLC"
1936507,317384,142364,"PIF CAPITAL PARTNERS LLC"
1936507,317384,142365,"PIF CAPITAL PARTNERS LLC"
1929220,313237,141770,"EUROPA DIGITAL ASSETS LIMITED"
1934159,363036,144040,"WAN-CHENG LUO"
1934159,363036,144040,"ALAINA DANLEY"
1934159,363036,144039,"ELWOOD CAPITAL FUND GP LLC"
1934159,363036,144040,"SOPHIA DILBERT"
1938984,268342,143692,"BELLTOWN FARMS FUND 1 GP, LLC"
1938984,268342,135795,"ELLIOT GOODMAN"
1938984,268342,135795,"BELLTOWN FARMS FUND 1 GP, LLC"
1938984,268342,135795,"MIKE URWIN"
1938984,268342,139496,"BELLTOWN FARMS FUND 1 GP, LLC"
1938984,268342,135796,"BELLTOWN FARMS FUND 1 GP, LLC"
1921072,436620,150331,"TACOF IV GP LLC"
1921072,436620,150331,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,436622,150332,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,436622,150332,"TALC GP LLC"
1921072,316617,142278,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,316617,142278,"TACOF III GP LLC"
1921072,57335,11431,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,57335,11431,"WARREN KEENS"
1921072,57335,11432,"TOR ASIA CREDIT FUND GP LTD."
1921072,57335,11432,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,57335,11431,"MARC TOWERS"
1921072,232756,130981,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,232757,130982,"MARC TOWERS"
1921072,232757,130982,"PATRIK EDSPARR"
1921072,232757,130982,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,232757,130982,"WARREN KEENS"
1921072,232756,130980,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,232756,130981,"TACOF GP LLC"
1921072,57335,11431,"PATRIK EDSPARR"
1921072,251218,133859,"TOR INVESTMENT MANAGEMENT (HONG KONG) LIMITED"
1921072,251218,133859,"TACOF II GP LLC"
1936282,316604,142272,"PETER ASTLEFORD"
1936282,316604,142272,"PETER HEAPS"
1936282,316604,142272,"LOUISE GROOM"
1939278,317384,142364,"PIF CAPITAL PARTNERS LLC"
1939278,317384,142365,"PIF CAPITAL PARTNERS LLC"
1918226,283483,142309,"KRYGER EVENT GENERAL PARTNER LIMITED"
1918226,283470,137524,"STEPHEN HILL"
1918226,283483,137533,"STEPHEN HILL"
1918226,283483,137533,"PETER HEAPS"
1918226,283483,137533,"GEORGE E THOMAS"
1918226,283470,137524,"PETER HEAPS"
1918226,283470,137524,"GEORGE E THOMAS"
1924642,230284,130565,"OLIVER WALTERS"
1924642,230284,130564,"COMMONWEALTH ASSET MANAGEMENT GP LLC"
1924642,230284,130564,"OLIVER WALTERS"
1924642,230284,130565,"COMMONWEALTH ASSET MANAGEMENT GP LLC"
1942075,281161,146255,"FEN MEI (DIRECTOR)"
1942075,281161,146255,"PRUDENCE ASSET MANAGEMENT PTE. LTD. (MANAGER)"
1942075,281161,146255,"QIAN LIU (DIRECTOR)"
1942075,281161,146255,"JEROME BRUCE BAESEL (DIRECTOR)"
1921246,436908,150337,"REEF PASS INVESTORS GP, LLC"
1946712,213308,125888,"ANSON HWANG"
1933557,363800,144147,"ALPINE SPACE VENTURES FUND I FLP GP GMBH"
1944394,252266,134026,"PARATAXIS CAPITAL MANAGEMENT LLC"
1942777,378439,145949,"JEROME BRUCE BAESEL (DIRECTOR)"
1942777,378439,145949,"FEN MEI (DIRECTOR)"
1942777,378439,145949,"PRUDENCE ASSET MANAGEMENT PTE. LTD. (MANAGER)"
1942777,378439,145949,"QIAN LIU (DIRECTOR)"
1934420,363080,145045,"CHIHENG TAN- DIRECTOR"
1934420,363080,145045,"GRANITE ALPHA CAPITAL, LLC - GENERAL PARTNER"
1934420,363080,145045,"JAMES MACFEE - DIRECTOR"
1934917,275438,136601,"GILLES FRETIGNE - DIRECTOR"
1934917,275438,136601,"BARBARA HEALY - DIRECTOR"
1934917,275438,136601,"ROBERT THOMAS - DIRECTOR"
1934917,275438,136346,"SPARTA GLOBAL OPPORTUNITIES (US) FUND GP LIMITED"
1941045,4729,1567,"ANDREW LINFORD (DIRECTOR)"
1941045,4729,1568,"SAGIL GENERAL PARTNER LTD (GENERAL PARTNER)"
1941045,4729,1568,"MARK ANDREW HENDRICKS (DIRECTOR)"
1941045,4729,1568,"ANDREW LINFORD (DIRECTOR)"
1941045,4729,1568,"CHARLIE WOOLNOUGH (DIRECTOR)"
1941045,4729,1567,"CHARLIE WOOLNOUGH (DIRECTOR)"
1941045,4729,1567,"MARK ANDREW HENDRICKS (DIRECTOR)"
1946103,224126,131858,"GERMAN ACCESS FUND LP"
1947590,247939,133372,"BLUE OCEAN CAPITAL, LLC"
1947590,372960,145411,"BLUE OCEAN CAPITAL, LLC"
1947590,248166,133373,"BLUE OCEAN CAPITAL, LLC"
1935937,196130,122753,"BRIAN BURKHOLDER"
1935937,196130,122753,"GEORGIA PRINSLOO"
1935937,196130,122753,"JEREMY WEISSTUB"
1935937,196130,122656,"ARYEH CAPITAL PARTNERS CANADA GP, INC."
1935937,196130,122657,"ARYEH CAPITAL GP, LTD."
1933782,269587,136054,"CORAL CAPITAL LLC"
1933782,269587,136055,"LEO KASSAM"
1933782,269587,136055,"JONATHAN RONEY"
1933782,437414,150389,"LEO KASSAM"
1933782,437414,150389,"JONATHAN RONEY"
1933782,437414,150390,"CORAL CAPITAL LLC"
1930404,316382,142252,"SYL O'BYRNE"
1930404,316382,142252,"MARGOT LYONS"
1930404,316382,142252,"PIERRE-YVES FÉLIERS"
1938574,369597,145044,"NICK GAZE"
1938574,369597,145044,"BRAD COWDROY"
1938574,366235,144546,"BRADLEY COWDROY"
1938574,366235,144546,"NICK GAZE"
1938574,313963,141901,"NICK GAZE"
1938574,313963,141901,"BRADLEY COWDROY"
1938574,313963,141900,"BRADLEY COWDROY"
1938574,313963,141900,"NICK GAZE"
1938574,369597,145043,"BRADLEY COWDROY"
1938574,369597,145043,"NICK GAZE"
1937973,287947,138107,"NAVIGATION CAPITAL PARTNERS, INC"
1933896,319879,142678,"LARS SVEDER"
1933896,319879,142678,"THOMAS BILL REVLAND"
1933896,319879,142678,"PETER LARSSON"
1941144,432972,149674,"STONETREE INVESTMENT PARTNERS LP"
1941144,432971,149673,"STONETREE INVESTMENT PARTNERS LP"
1923166,233028,131029,"COMPUTERSHARE (TRUSTEE)"
1923166,233028,131029,"EWING MORRIS & CO. INVESTMENT PARTNERS LTD. (MANAGER)"
1923166,68042,13933,"COMPUTERSHARE (TRUSTEE)"
1923166,68042,13933,"EWING MORRIS & CO. INVESTMENT PARTNERS LTD. (MANAGER)"
1935194,308709,140222,"MINGSHI INVESTMENT MANAGEMENT LIMITED - MANAGER"
1935194,308709,140223,"MINGSHI INVESTMENT MANAGEMENT LIMITED - MANAGER"
1935194,308777,140230,"SHENG ZHOU - DIRECTOR"
1935194,308777,140230,"STACEY-ANN KIRKCONNELL KIRKCONNELL -DIRECTOR"
1935194,308777,140230,"STEPHEN JOHN ROONEY - DIRECTOR"
1935194,308777,140229,"MINGSHI INVESTMENT MANAGEMENT LIMITED - MANAGER"
1935194,308777,140229,"STACEY-ANN KIRKCONNELL KIRKCONNELL -DIRECTOR"
1935194,308777,140229,"STEPHEN JOHN ROONEY - DIRECTOR"
1935194,308777,140229,"SHENG ZHOU - DIRECTOR"
1935194,308777,140230,"MINGSHI INVESTMENT MANAGEMENT LIMITED - MANAGER"
1935194,308709,140222,"STACEY-ANN KIRKCONNELL KIRKCONNELL -DIRECTOR"
1935194,308709,140222,"STEPHEN JOHN ROONEY - DIRECTOR"
1935194,308709,140222,"SHENG ZHOU - DIRECTOR"
1935194,308709,140223,"STACEY-ANN KIRKCONNELL KIRKCONNELL -DIRECTOR"
1935194,308709,140223,"STEPHEN JOHN ROONEY - DIRECTOR"
1935194,308709,140223,"SHENG ZHOU - DIRECTOR"
1939129,425334,147870,"M37 PARTNERS LLC (GP)"
1937303,250716,133803,"RONAN GUILFOYLE"
1937303,250716,133802,"MADERA TECHNOLOGY PARTNERS II, LLC"
1937303,250716,133803,"KRIS DRANKIEWICZ"
1937303,250716,133803,"LILIANA MACIAS"
1939971,170488,116657,"JUMP CAPITAL, LLC"
1938244,193718,139251,"CVC FUND I ABC MANAGER LLC"
1938244,193718,122222,"COMMONVIEW CAPITAL FUND I GP, LLC"
