"FilingID","ReferenceID","SubreferenceID","Name of General Partner, etc."
1962669,209149,125185,"NEW 2ND CAPITAL PARTNERS I, L.P."
1962669,209149,134626,"NEW 2ND CAPITAL PARTNERS I, L.P."
1962669,256655,134596,"NEW 2ND CAPITAL PARTNERS II, L.P."
1967377,479989,151810,"WATERFRONT CAPITAL (GP) LLC"
1967377,183108,119593,"WATERFRONT CAPITAL (GP) LLC"
1967377,183108,119592,"DARREN STAINROD"
1967377,183108,119592,"JULIAN FLETCHER"
1967377,183108,119592,"EDUARDO ABUSH"
1967377,54363,119595,"DARREN STAINROD"
1967377,54363,119595,"EDUARDO ABUSH"
1967377,54363,119595,"JULIAN FLETCHER"
1967377,54363,119596,"WATERFRONT CAPITAL (GP) LLC"
1967377,312507,141648,"EDUARDO ABUSH"
1967377,312507,141648,"DARREN STAINROD"
1967377,312507,141648,"JULIAN FLETCHER"
1967377,312507,141649,"WATERFRONT CAPITAL (GP) LLC"
1936248,199209,123732,"HUDSON TRANSPORT REAL ASSET FUND GP LLC"
1936248,199209,123731,"HUDSON TRANSPORT REAL ASSET FUND GP LLC"
1936248,178279,123178,"HUDSON TRANSPORT REAL ASSET FUND GP LLC"
1936248,178279,118009,"DAVID ANDREWS"
1936248,178279,118009,"MICHAEL MILLETTE"
1936248,178279,118009,"DAWN GRIFFITHS"
1965379,235413,131908,"FIVE ARROWS MANAGERS SA"
1965379,235413,131908,"FIVE ARROWS MANGERS (USA) LLC"
1966299,250071,133771,"CASTLE RIDGE LIMITED"
1966299,250071,133772,"CASTLE RIDGE ASSET MANAGEMENT LIMITED"
1954984,16516,3310,"DEER VII & CO. L.P."
1954984,16516,3348,"DEER XII & CO. L.P."
1954984,16519,3350,"DEER XII & CO. L.P."
1954984,16485,5068,"DEER XII & CO. L.P."
1954984,68941,14103,"DEER IX & CO. L.P."
1954984,68941,119840,"DEER XII & CO. L.P."
1954984,217649,126650,"DEER X & CO. L.P."
1954984,217649,126651,"DEER XII & CO. L.P."
1954984,260958,134946,"DEER XI & CO. L.P."
1954984,260958,134947,"DEER XII & CO. L.P."
1954984,288252,140034,"DEER INDIA & CO. L.P."
1954984,336716,142966,"DEER XII & CO. L.P."
1954984,336700,142953,"DEER XII & CO. L.P."
1954984,336700,142954,"DEER XII & CO. L.P."
1954984,16519,3311,"DEER VIII & CO. L.P."
1954984,16485,3301,"DEER VI & CO. LLC"
1955582,179513,125602,"CARY MARR"
1955582,179513,118218,"SKYE GLOBAL LLC"
1955582,179513,118218,"SKYE GLOBAL MANAGEMENT LP"
1955582,179513,125602,"SKYE GLOBAL MANAGEMENT LP"
1955582,179513,125602,"RICK MULLER"
1956034,373354,145478,"INFORMATIC CAPITAL GP, LLC"
1956034,373354,145477,"CARY MARR"
1956034,373354,145477,"COLTER VAN DOMELEN"
1956034,373354,145477,"RONAN GUILFOYLE"
1942666,235695,131471,"FIRST EAGLE FUND GP, LLC"
1942666,235695,131474,"FIRST EAGLE FUND GP, LLC"
1958810,337050,146400,"UPPER90 GP III, LLC"
1958810,245999,139019,"UPPER90 PARTNERS SPV GP II, LLC"
1958810,245999,139020,"UPPER90 PARTNERS SPV GP II, LLC"
1958810,287746,139021,"UPPER90 PARTNERS EQUITY SPV GP II LLC"
1958810,287746,139022,"UPPER90 PARTNERS EQUITY SPV GP II LLC"
1958810,377096,146401,"UPPER90 GP III, LLC"
1952842,284948,138053,"LAVACA CONVEXITY GP, LLC"
1948965,239302,131919,"HONTE CAPTIAL PARTNERS, LLC"
1948965,239302,131920,"YOLANDA BANKS MCCOY"
1948965,239302,131920,"JOSHUA BARLOW"
1948965,239302,131920,"QIN ZHU"
1940167,227625,129917,"HOLLIS PARK PARTNERS VALUE FUND GP LLC"
1940167,227625,133863,"HOLLIS PARK VALUE OFFSHORE FUND GP LLC"
1950167,360474,147543,"PRINCIPAL ALTERNATIVE CREDIT FUND GP, LLC"
1950167,360474,147598,"PRINCIPAL ALTERNATIVE CREDIT FUND GP, LLC"
1936398,283362,142258,"JAMES BOLTON WALTERS"
1936398,283362,142258,"KENNETH TANANBAUM"
1936398,38466,139205,"JAMES BOLTON WALTERS"
1936398,38630,139202,"JAMES BOLTON WALTERS"
1936398,38630,139202,"KENNETH TANANBAUM"
1936398,38466,139205,"KENNETH TANANBAUM"
1936398,283365,142259,"JAMES BOLTON WALTERS"
1936398,283365,142259,"KENNETH TANANBAUM"
1949766,178667,118067,"SHI JIANMING, DIRECTOR"
1949766,178667,118066,"SHI JIANMING, DIRECTOR"
1949766,178667,118067,"NEUMANN ADVISORY HONG KONG LIMITED, MANAGER"
1949766,178667,118066,"NEUMANN ADVISORY HONG KONG LIMITED, MANAGER"
1949766,178667,118066,"KEVIN PHILLIP, DIRECTOR"
1949766,178667,118066,"FISHER ZHANG FEI, DIRECTOR"
1949766,178667,118067,"FISHER ZHANG FEI, DIRECTOR"
1949766,178667,118067,"KEVIN PHILLIP, DIRECTOR"
1953894,420885,147098,"HUMPHRY LEUE"
1953894,420885,150245,"CFM NORTH AMERICA, INC."
1953894,420885,147098,"JACQUES SAULIÈRE"
1953894,420885,147098,"ALAN D. MARSHALL"
1953894,3643,147099,"ALAN D. MARSHALL"
1953894,3643,147099,"HUMPHRY LEUE"
1953894,3643,147099,"LIONEL BERRUTI"
1953894,3643,147100,"CFM NORTH AMERICA, INC."
1953894,3643,147101,"CFM NORTH AMERICA, INC."
1953894,3643,150960,"CFM NORTH AMERICA, INC."
1945577,195259,122534,"JOSEPH SAMUELS - DIRECTOR"
1945577,195259,122533,"ISLET GP, LLC - GENERAL PARTNER"
1945577,195259,122534,"REBECCA WALDMAN - DIRECTOR"
1944691,246819,135743,"GRAEME STEPHEN"
1944691,246819,135743,"DREW SPENGLER"
1944691,246819,135743,"JOHN WALLEY"
1951058,29622,5387,"DK STRATEGIC YIELD US GP LLC"
1951058,29622,5389,"DK STRATEGIC YIELD US GP LLC"
1940137,211047,125609,"RIP ROAD GP LLC"
1940137,211047,130955,"JASON FITZGERALD"
1940137,211047,130955,"BEN GILLOOLY"
1940137,211047,130955,"DENNIS GOLDSTEIN"
1943734,283701,137587,"TRUTINO RVRF GP LLC"
1943734,283701,137588,"TAIN HSIA"
1943734,283701,137588,"JOE HARDIMAN"
1943734,283701,137588,"BERNARD WEIS"
1944175,56774,11415,"747 STUYVESANT MANAGEMENT IV, LLC"
1944175,196367,131189,"747 STUYVESANT MANAGEMENT VI, LLC"
1944175,171631,131170,"747 STUYVESANT MANAGEMENT V, LLC"
1944175,233163,131176,"747 HUDSON MANAGEMENT IV, LLC"
1944175,73755,131175,"747 HUDSON MANAGEMENT II, LLC"
1944175,44882,11413,"747 HUDSON MANAGEMENT LLC"
1944175,44877,11414,"747 STUYVESANT MANAGEMENT III, LLC"
1949896,276897,145706,"PERSIMMON GP II, LLC"
1935197,190344,124790,"GREEN COURT GENERAL MANAGEMENT (CAYMAN) LIMITED"
1935197,190343,121991,"ABALI HOILETT"
1935197,190343,121991,"PHILIP TYE"
1935197,190343,121991,"YULIN YAO"
1935197,190345,120902,"YULIN YAO"
1935197,190345,120902,"ABALI HOILETT"
1935197,190345,120902,"PHILIP TYE"
1935197,190344,123149,"PHILIP TYE"
1935197,190344,123149,"YULIN YAO"
1935197,190344,123149,"ABALI HOILETT"
1935197,313552,141832,"PHILIP TYE"
1935197,313552,141832,"YULIN YAO"
1935197,313552,141832,"ABALI HOILETT"
1953559,19564,3846,"ZAHEER A. SITABKHAN, ARTHUR J. STUBBS, ADAM A. LE MESURIER"
1953559,19564,3847,"ZAHEER A. SITABKHAN, ARTHUR J. STUBBS, ADAM A. LE MESURIER"
1944721,247336,133267,"ANABRANCH CAPITAL PARTNERS, LLC"
1944721,247336,133268,"ALEXANDER SHAPIRO"
1944721,247336,133268,"PHILIP DICKIE"
1944721,247336,133268,"LEANNE GOLDING"
1941994,282220,151199,"JOHN SCHNEIDER AND STEVEN DORFMAN"
1959513,57630,133857,"SOSIN, LLC"
1959513,57630,133856,"SOSIN, LLC"
1946486,354917,150958,"TENERE CAPITAL FUND GP, LLC"
1946486,252430,134121,"TENERE CAPITAL FUND GP, LLC"
1946486,252430,134122,"TENERE CAPITAL FUND GP, LLC"
1955655,30289,5527,"STEELHEAD PARTNERS, LLC"
1955655,30289,5528,"PAUL STEVENSON"
1955655,30289,5528,"VICTOR MURRAY"
1955655,30289,5528,"GREG STEVENSON"
1955655,30322,5530,"PAUL STEVENSON"
1955655,30322,5530,"GREG STEVENSON"
1955655,30322,5530,"VICTOR MURRAY"
1955655,30322,5529,"STEELHEAD PARTNERS, LLC"
1933866,282392,137368,"ARRINGTON CAPITAL OFFSHORE GP, LTD."
1933866,195704,136114,"ARRINGTON CAPITAL OFFSHORE GP 3, LTD."
1933866,319668,142657,"ARRINGTON CAPITAL OFFSHORE GP 4, LTD."
1933866,282392,137367,"ARRINGTON CAPITAL OFFSHORE GP 2, LTD."
1933866,195704,146207,"(D) ARRINGTON CAPITAL OFFSHORE GP, LTD."
1919841,49678,12017,"MORGAN STANLEY PRIVATE EQUITY ASIA III, L.L.C."
1919841,49088,12018,"MORGAN STANLEY PRIVATE EQUITY ASIA IV, INC."
1919841,219345,126901,"MORGAN STANLEY PRIVATE EQUITY ASIA V GP ONT, L.P."
1957871,476459,151328,"JVP CRE GP LLC"
1957871,357575,145101,"JVP CRE GP LLC"
1957871,370191,145111,"JV MANAGEMENT LLC"
1957871,370193,145113,"JVP CRE GP LLC"
1957871,370183,145110,"JVP CRE MANAGER LLC"
1957871,357595,145109,"JV MANAGEMENT LLC"
1957871,357573,145104,"JV MANAGEMENT LLC"
1957871,357588,145105,"JV MANAGEMENT LLC"
1957871,304590,145102,"JV MANAGEMENT LLC"
1957871,357577,145107,"JVP CRE MANAGER LLC"
1957871,357600,145106,"JV MANAGEMENT LLC"
1957871,370192,145112,"JVP CRE MANAGER LLC"
1957871,396972,146263,"JVP CRE GP LLC"
1957871,476459,151329,"JVP CRE GP LLC"
1957871,476515,151330,"JVP CRE GP LLC"
1949883,449671,151648,"RECIPROCAL VENTURES III GP, LLC"
1957977,304299,139765,"WATERTON VENTURE XIII GP, L.L.C."
1957977,304299,139764,"WATERTON VENTURE XIII GP, L.L.C."
1957977,304261,139762,"WATERTON VENTURE XIII GP, L.L.C."
1961883,277665,146554,"AHMET H. OKUMUS"
1961883,277665,146554,"DAVID COOPER"
1961883,476743,151354,"DAVID COOPER"
1961883,476743,151354,"AHMET H. OKUMUS"
1961883,476743,151355,"RPD OPPORTUNITY LLC"
1955485,13131,116858,"SENVEST TECHNOLOGY PARTNERS GP, LLC"
1955485,13131,2811,"TIM WOOLAVER"
1955485,13131,2811,"CHRISTOPHER BOWRING"
1955485,47888,8783,"RICHARD MASHAAL, DIRECTOR"
1955485,47888,8783,"CHRISTOPHER BOWRING, DIRECTOR"
1955485,47888,8783,"TIM WOOLAVER, DIRECTOR"
1955485,47888,8784,"RIMA SENVEST MASTER FUND GP, LLC"
1955485,13131,2811,"RICHARD MASHAAL"
1954392,454902,151015,"NEWVEST 2024 GP, LP"
1954392,454902,151014,"NEWVEST 2024 GP, LP"
1954392,410345,146540,"NEWVEST 2023 GP, LP"
1954392,410345,146541,"NEWVEST 2023 GP, LP"
1954392,378937,146075,"NEWVEST 2023 GP, LP"
1954392,378937,146076,"NEWVEST 2023 GP, LP"
1954668,56932,11315,"HEIDE HEIDEN-BLUNT"
1954668,56932,11316,"CHUNHAI WANG"
1954668,56932,11315,"CHUNHAI WANG"
1954668,56932,11316,"HEIDE HEIDEN-BLUNT"
1954668,56932,11315,"JUN ZHAO"
1954668,56932,11316,"JUN ZHAO"
1951939,253854,134308,"KAINOS GP II LLC"
1961024,185415,120045,"BASALT INFRASTRUCTURE PARTNERS GP LIMITED"
1961024,171902,116842,"BASALT INFRASTRUCTURE PARTNERS GP LIMITED"
1961024,185415,120046,"BASALT INFRASTRUCTURE PARTNERS GP LIMITED"
1961024,171902,116843,"BASALT INFRASTRUCTURE PARTNERS GP LIMITED"
1961024,171902,116840,"BASALT INFRASTRUCTURE PARTNERS GP LIMITED"
1965198,64150,13016,"RANODEB ROY, AYMERIC LECHARTIER AND FIONA MULHALL"
1965198,64150,13015,"RANODEB ROY, AYMERIC LECHARTIER AND FIONA MULHALL"
1955845,178345,118023,"JOHN VAUGHN PRIDJIAN - DIRECTOR"
1935197,190345,144908,"GREEN COURT GENERAL MANAGEMENT (CAYMAN) LIMITED"
1942334,248190,133374,"ZP MIDCAP GP, LLC"
1942334,248190,133376,"MITCHELL PRESSMAN"
1942334,248190,133376,"JULIAN FLETCHER"
1942334,248190,133376,"ANDREW LINFORD"
1942334,48172,11852,"JULIAN FLETCHER"
1942334,48172,11853,"ZP UTILITY GP, LLC"
1942334,48172,124820,"ZP UTILITY INSURANCE GP, LLC"
1942334,178383,118032,"JULIAN FLETCHER"
1942334,178383,118032,"ANDREW LINFORD"
1942334,178383,118032,"MITCHELL PRESSMAN"
1942334,48172,11852,"ANDREW LINFORD"
1942334,48172,11852,"MITCHELL PRESSMAN"
1942334,178383,141023,"ZIMMER INFRASTRUCTURE GP, LLC"
1947351,429632,149066,"PAUL DE QUANT"
1947351,429632,149066,"RICHARD GODDARD"
1947351,429632,149066,"FRANCES SELBY"
1940105,238947,131893,"FOUR PINES GENERAL PARTNER LLC"
1940105,238947,131896,"FOUR PINES GENERAL PARTNER LLC"
1940105,57595,11602,"ROCK SPRINGS GENERAL PARTNER LLC"
1940105,57595,11603,"ROCK SPRINGS GENERAL PARTNER LLC"
1941659,419873,146846,"RAVENSWOOD PARTNERS GP, LLC"
1941659,419873,146845,"RAVENSWOOD PARTNERS GP, LLC"
1943799,371615,145244,"BIRNAM OAK FUND GP, LP"
1943799,371615,145243,"BIRNAM OAK FUND GP, LP"
1963385,363132,144639,"PSIC FUND I GP, LLC"
1963505,14807,8012,"MIG CAPITAL ADVISORS, LLC"
1963505,14807,8011,"RICHARD MERAGE, PHILIP CATER AND  RUAN VAN VUUREN"
1954120,37575,7012,"PAUL BORRELLI"
1954120,37575,7012,"SAPERE FUND MANAGEMENT, LLC"
1954120,37575,7012,"SCOTT TREASE"
1954335,232354,130941,"SERONE EUROPEAN SPECIAL SITUATIONS GP LIMITED"
1954335,232354,130942,"MONINA MONETTE WINDSOR"
1954335,232354,130942,"DARREN STAINROD"
1954335,232354,130942,"ADRIAN KING"
1954335,67715,13899,"MONINA MONETTE WINDSOR"
1954335,67715,13900,"SERONE CAPITAL MANAGEMENT GP LIMITED"
1954335,67715,13899,"DARREN STAINROD"
1954335,67715,13899,"ADRIAN KING"
1942585,423456,147334,"FIVESPAN PARTNERS FUND GENERAL PARTNER, LLC"
1942585,423456,147335,"FIVESPAN PARTNERS FUND GENERAL PARTNER, LLC"
1942585,438239,150527,"ALOUETTE GP, LLC"
1942585,438239,150526,"CARLY POLLOCK, ALAINA DANLEY, ROBERT DUGGAN"
1949470,318116,142428,"NEPHILA CAPITAL LTD"
1949470,318116,142429,"NEPHILA CAPITAL LTD"
1949470,314471,142025,"NEPHILA CAPITAL LTD"
1949470,314471,142024,"NEPHILA CAPITAL LTD"
1949470,30818,5791,"NEPHILA CAPITAL LTD"
1949470,30818,5793,"NEPHILA CAPITAL LTD"
1949470,30500,5802,"NEPHILA CAPITAL LTD"
1949470,30500,5804,"NEPHILA CAPITAL LTD"
1949470,30806,5806,"NEPHILA CAPITAL LTD"
1949470,36551,6790,"NEPHILA CAPITAL LTD"
1949470,36551,6791,"NEPHILA CAPITAL LTD"
1952902,256735,134606,"PAUL STEVENSON"
1952902,256735,134606,"IAN PILGRIM"
1952902,177245,118531,"IAN PILGRIM"
1952902,177245,118531,"PAUL STEVENSON"
1952902,177245,118147,"SCP INVESTMENT, LP"
1938085,420439,150477,"TC43 FUND GP LLC"
1938085,420439,150478,"TC43 FUND GP LLC"
1952108,27432,5056,"PAUL CAPITAL VIII MANAGEMENT, LLC"
1952108,27451,5062,"PAUL CAPITAL IX MANAGEMENT, LP"
1953342,337892,143429,"CAV GP LTD."
1953342,337892,143428,"CAV GP LTD."
1941313,247223,133243,"XIAO LIN"
1941313,247223,133243,"SUKRU KESEBI"
1941313,247223,133243,"MARK FAGAN"
1941313,247223,133244,"XIAO LIN"
1941313,247223,133244,"SUKRU KESEBI"
1941313,247223,133244,"MARK FAGAN"
1942851,205793,124242,"CHRISTOPHER ALAN DAY (DIRECTOR)"
1942851,205793,124242,"ODA TOMOFUMI (DIRECTOR)"
1942851,205793,124242,"STACEY ANN KIRKCONNELL (DIRECTOR)"
1943458,374689,145610,"KEVIN C. SMITH"
1943458,374689,145610,"LINDA C. SMITH"
1943458,374682,145606,"GLENN KENNEDY"
1943458,248142,133371,"GLENN KENNEDY"
1943458,374682,145605,"CRESCAT INSTITUTIONAL MACRO PARTNERS LLC"
1943458,374682,145606,"KEVIN C. SMITH"
1943458,374682,145606,"LINDA C. SMITH"
1943458,69135,130512,"GLENN KENNEDY"
1943458,374689,145610,"GLENN KENNEDY"
1943458,248142,133371,"LINDA C. SMITH"
1943458,4994,139930,"CRESCAT HEDGE PARTNERS LLC"
1943458,69135,134352,"CRESCAT PARTNERS LLC"
1943458,248142,134351,"CRESCAT PARTNERS LLC"
1943458,69135,130511,"CRESCAT PARTNERS LLC"
1943458,69135,130512,"KEVIN C. SMITH"
1943458,248142,133370,"CRESCAT PARTNERS LLC"
1943458,248142,133371,"KEVIN C. SMITH"
1943458,69135,130512,"LINDA C. SMITH"
1943458,374689,145609,"CRESCAT INSTITUTIONAL COMMODITY PARTNERS LLC"
1951081,234848,143193,"ZEPHYR MANAGEMENT, L.P."
1951081,234848,143194,"ZEPHYR MANAGEMENT, INC."
1951081,234848,143193,"ZEPHYR PEACOCK MANAGEMENT LIMITED"
1951081,234848,143194,"ZEPHYR MANAGEMENT, L.P."
1951081,234848,143193,"THOMAS C. BARRY, MUKUL GULATI, DILSHAAD RAJABALEE, KRISTEE BHURTON-JOKHOO (TINA KERIAZES IS ALTERNATE FOR THOMAS C. BARRY)"
1942893,11636,2685,"INDUS CAPITAL PARTNERS, LLC (MANAGER)"
1942893,11636,2686,"INDUS CAPITAL PARTNERS, LLC (MANAGER)"
1942893,11636,2686,"JAMES SHANNON (DIRECTOR)"
1942893,11804,2709,"INDUS PARTNERS, LLC (GENERAL PARTNER)"
1942893,11804,2709,"INDUS CAPITAL PARTNERS, LLC (MANAGER)"
1942893,11804,2712,"INDUS CAPITAL PARTNERS, LLC (MANAGER)"
1942893,11804,2712,"J. DENNIS HUNTER (DIRECTOR)"
1942893,11636,2686,"J. DENNIS HUNTER (DIRECTOR)"
1942893,11636,2686,"KARLA BODDEN DIRECTOR)"
1942893,11804,2712,"KARLA BODDEN (DIRECTOR)"
1942893,11804,2712,"JAMES SHANNON (DIRECTOR)"
1942893,177689,117893,"INDUS PARTNERS, LLC (GENERAL PARTNER)"
1942893,177689,117893,"INDUS CAPITAL PARTNERS, LLC (MANAGER)"
1942893,177689,117894,"INDUS CAPITAL PARTNERS, LLC (MANAGER)"
1942893,177689,117894,"KARLA BODDEN (DIRECTOR)"
1942893,177689,117894,"J. DENNIS HUNTER (DIRECTOR)"
1942893,11636,2685,"INDUS PARTNERS, LLC (GENERAL PARTNER)"
1955845,178345,118023,"HUGH CARNABY FORWARD - DIRECTOR"
1955845,178345,118023,"FREDERICK TOWFIGH - DIRECTOR"
1969308,168762,116411,"HIGHVERN FIDUCIARY CAYMAN LIMITED - TRUSTEE"
