"FilingID","Miscellaneous"
1935397,"ITEM 1.L: AFFILIATES OF THE REGISTRANT CONTRACTED IRON MOUNTAIN INFORMATION MANAGEMENT, INC. (""IRON MOUNTAIN""), REGARDING OFF-SITE STORAGE OF CERTAIN BOOKS AND RECORDS. IRON MOUNTAIN MAY MOVE REGISTRANT'S BOOKS AND RECORDS WITHOUT NOTICE. REGISTRANT IS THUS UNABLE TO PROVIDE A LIST OF ALL IRON MOUNTAIN FACILITIES MAINTAINING ITS BOOKS AND RECORDS.  ITEM 1.M: THE REGISTRANT RELIES ON THE NON-RESIDENT INVESTMENT FUND MANAGER EXEMPTION IN ONTARIO AND QUEBEC.   INFORMATION REGARDING REGISTRANT'S REMAINING ""RELATED PERSONS"" FOR PURPOSES OF SECTION 7.A ABOVE CAN BE FOUND IN THE ADVS OF THE FOLLOWING ADVISORY AFFILIATES: NB ALTERNATIVES ADVISERS LLC (CRD/IARD #149822), NEUBERGER BERMAN ASIA LIMITED (CRD/IARD #154286), NEUBERGER BERMAN BD LLC (CRD/IARD #2908), NEUBERGER BERMAN CANADA ULC (CRD/IARD #284803), NEUBERGER BERMAN EUROPE LIMITED (CRD/IARD # 162267), NEUBERGER BERMAN INVESTMENT ADVISERS LLC (CRD/IARD #124687), NEUBERGER BERMAN LOAN ADVISERS II LLC (CRD/IARD #306601), NEUBERGER BERMAN LOAN ADVISERS LLC (CRD/IARD #285579), NEUBERGER BERMAN SINGAPORE PTE. LIMITED (CRD/IARD #167947), NEUBERGER BERMAN AIFM SARL (CRD/IARD #300813)."
1945511,"With regard to questions 7.(B)1 19 & 20, Marathon Micro LLC has an affiliate Investment Adviser, Marathon Capital Management, LLC, under common control.  91% of the investors of the Marathon Micro Fund, LP are advisory clients of Marathon Capital Management, LLC."
1939265,"IN RESPONSE TO ITEM 3.C., WE HAVE DISCLOSED THAT JJJ CAPITAL MANAGEMENT (DIFC) LIMITED IS ORGANIZED UNDER THE LAWS OF THE UNITED ARAB EMIRATES, HOWEVER PLEASE NOTE THAT JJJ CAPITAL MANAGEMENT (DIFC) LIMITED HAS BEEN INCORPORATED UNDER THE LAWS OF THE DIFC, WHICH IS A SPECIAL ECONOMIC ZONE IN DUBAI, UAE."
1945483,"This is a final report. The management LLC ceased all advisory activities as of February 25, 2025. The private fund listed in Schedule D, Section 7.B.1 ceased operations, returned all investor capital, and is dissolving. No assets under management remain ($0 AUM). The firm is no longer an exempt reporting adviser and is dissolving in 2025."
1944899,"THE MANAGEMENT AND THE GENERAL PARTNER ENTITIES IN THIS FILING ARE UNDER COMMON CONTROL OF THE PERSONS LISTED ON SCHEDULE A."
1945803,"The reporter advises private funds as reported in Item 7.B.(2) that collectively exceed $25 million USD in gross assets under management. AngelList Advisors, LLC, an exempt reporting adviser with the SEC, serves as the primary investment adviser and reporter for these funds on its Form ADV, the Reporter is a subadviser. Updated gross assets under management for each private fund advised by IA ADV, LLC are reflected on AngelList Advisors, LLC’s Form ADV under Item 7.B.1."
1932013,"Values are as of January 27, 2025 Brookstone Partners XXIV, LLC distributed its assets to investors and closed in 2024"
1940668,"SECTION 2.B. PRIVATE FUND ASSETS RUTLAND PARTNERS LLP DOES NOT MANAGE ANY ASSETS FROM A PLACE OF BUSINESS IN THE US. AN AMOUNT OF $1 HAS BEEN ENTERED AS AN AMOUNT OF ZERO WAS NOT ACCEPTED.  SCHEDULE A 1) DIRECT OWNERSHIP INFORMATION IS PROVIDED ON SCHEDULE A 2) RUTLAND PARTNERS LLP IS AFFILIATED WITH CERTAIN OTHER GENERAL PARTNERS WHICH DO NOT ADVISE FUNDS WITH US INVESTORS AND ACCORDINGLY NO REPORTING HAS BEEN INCLUDED IN RESPECT OF SUCH ENTITIES.  SCHEDULE A/C DIRECT OWNERS RUTLAND HOLDCO LIMITED IS THE DIRECT OWNER OF RUTLAND III SPV LIMITED."
1945329,"The relationship with Eisner Amper as fund administrator will commence at the end of Q2 2024."
1933326,"SECTION 2B WE ARE AN INVESTMENT ADVISOR WITH THE PRINCIPAL PLACE OF BUSINESS OUTSIDE THE US AND THEREFORE HAVE NO PRIVATE FUNDS MANAGED IN THE US.  THIS FIELD DOES NOT ALLOW A O DIGIT"
1934730,"Skyluna Stiftung is a Liechenstein foundation and as such, does not have owners.  Amounts above are calculated based on the USD foreign exchange spot rate (as reported by the European Central Bank) as of 30 December 2024 (being EUR 1 = USD 1.0444)."
1936181,"DFJ FRONTIER MANAGEMENT COMPANY II, LLC AND ITS RELYING ADVISORS ARE TOGETHER FILING A SINGLE FORM ADV IN RELIANCE ON THE POSITION EXPRESSED IN THE NO-ACTION LETTER ISSUED TO THE AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION BY THE OFFICE OF INVESTMENT ADVISER REGULATION, DIVISION OF INVESTMENT MANAGEMENT, DATED JANUARY 18, 2012."
1925597,"CAYGAN CAPITAL PTE. LTD. (""REPORTING ADVISER"") IS A SINGAPORE-BASED INVESTMENT ADVISER WITH NO PLACE OF BUSINESS IN THE UNITED STATES AND MANAGES NO MONEY FROM A PLACE OF BUSINESS IN THE UNITED STATES. THE REPORTING ADVISER MANAGES THE CAYMAN ISLAND DOMICILED PRIVATE FUNDS LISTED IN SCHEDULE D, SECTION 7.B. (1) (PRIVATE FUND REPORTING). THE FUNDS' AUDITED FINANCIAL STATEMENTS ARE PREPARED IN ACCORDANCE WITH INTERNATIONAL FINANCIAL REPORTING STANDARDS (""IFRS""). THE ADMINISTRATOR OF THE FUNDS (CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED) DELEGATES TO THE SUB-ADMINISTRATOR (CITCO FUND SERVICES (SINGAPORE) PTE LTD) TO SEND OUT INVESTOR ACCOUNT STATEMENTS."
1933259,"For both funds disclosed in Section 7.B.1 of Schedule D, One Fund Management S.A., a Luxembourg firm, serves as the alternative investment fund manager (“AIFM”) under the Luxembourg AIFMD. It is regulated by the Luxembourg CSSF. We provide investment recommendations to it and it, in turn, provides the investment decision to each fund’s General Partner, which are our related persons. It was not possible to disclose this firm in our Schedule D Section 7.B.1 disclosures, so we are identifying it here. Further information on this company and our relationship with it will be provided upon request."
1941726,"For purposes of the private fund adviser exemption from registration as an investment adviser set forth in Section 203(m) of the Investment Advisers Act of 1940, as amended (the “Advisers Act”), an adviser may treat as a “private fund” any issuer that qualifies for an exclusion from the definition of investment company in addition to Sections 3(c)(1) and/or 3(c)(7) of the Investment Company Act of 1940, as amended (the ""Investment Company Act""), provided that the adviser treats such issuer as a private fund under the Advisers Act. Valkyrie Fund Management, LLC (the “ERA”) currently acts as investment adviser solely to Valkyrie Resources Partners, LLC (the ""Fund""), a private pooled investment vehicle that invests exclusively in oil and gas interests and no other types of assets and that qualifies for the exclusions from the definition of “investment company” under the Investment Company Act set forth in Sections 3(c)(9), 3(c)(1) and 3(c)(7) of the Investment Company Act. While the Fund is not a “private fund” because it qualifies for the exclusion set forth in Section 3(c)(9) of the Investment Company Act in addition to Sections 3(c)(1) and 3(c)(7), the ERA is electing to treat the Fund as a “private fund” solely for purposes of the exemption set forth in Section 203(m) of the Advisers Act (pursuant to the definition of “qualifying private fund” set forth in Rule 203(m)-1 under the Advisers Act)."
1936079,"KIPVEN MANAGEMENT (BVI) LTD'S (THE ""INVESTMENT MANAGER"") FUNDS EACH INVEST IN TRADING VEHICLES ESTABLISHED BY THE INVESTMENT MANAGER TO FACILITATE INVESTMENTS (THE ""TRADING VEHICLES"").  FUND INVESTMENTS IN SUCH TRADING VEHICLES IS UNDERTAKEN THROUGH THE USE OF PARTICIPATION AGREEMENTS (WHICH DO NOT REFLECT EQUITY INVESTMENTS).  THE TRADING VEHICLES HAVE NOT BEEN LISTED IN SECTION 7.B.(1) BECAUSE OUTSIDE INVESTORS CANNOT INVEST DIRECTLY IN THE TRADING VEHICLES.  CERTAIN SERVICE PROVIDER ARRANGEMENTS IDENTIFIED IN SECTION 7.B.(1) ARE ESTABLISHED VIA TRADING VEHICLES."
1927814,"For Section 7.B.(1)(A) questions 14 through 16, the beneficial ownership percentages represent the relevant percentages of total capital commitments to the private fund."
1931597,"Item 1.F - The Adviser engages in advisory activities that do not constitute ""continuous and regular supervisory or management services"" in coordination with MGX Fund Management (US) LLC, which has an office in New York, NY. Item 7.A - The Adviser has a supplementary list of related persons that are not listed in Section 7.A. Each of these related persons is not listed because the Adviser: (1) has no business dealings with the related person in connection with advisory services the Adviser provides to its clients; (2) does not conduct shared operations with the related person; (3) does not refer clients or business to the related person, and the related person does not refer prospective clients or business to the Adviser; (4) does not share supervised persons or premises with the related person; and (5) has no reason to believe that its relationship with the related person otherwise creates a conflict of interest with its clients. The Adviser will provide a copy of the list of such related persons upon request. Item 7.B.(1), Item 23 - As an exempt reporting adviser, the Adviser is not required to audit the private funds; however, all private funds are audited annually pursuant to contractual obligations. Schedule B - CONFIDENTIAL TREATMENT REQUEST SUBMITTED PURSUANT TO ADVISERS ACTION SECTION 210(A). Pursuant to this confidential treatment request, certain information has been omitted from Schedule B."
1948208,"The financial statements for Northleaf Infrastructure Capital Partners IV US LP, Northleaf Infrastructure Capital Partners IV QFPF LP, and Northleaf Secondary Partners III LP, Northleaf Growth Fund (Canada) LP, and Northleaf Venture Catalyst Fund III LP, Northleaf Thor Co-Investment (Blocked) II LP and Northleaf Thor Co-Investment LP are prepared in accordance with Accounting Standards for Private Enterprises.   Item 7 - 7.A. We have certain related persons who are not listed in Section 7.A. of Schedule D because: (1) we have no business dealings with the related persons in connection with our advisory services; (2) we do not conduct shared services with the related persons; (3) we do not refer clients or business to the related persons, nor do the related persons refer prospective clients or business to us; (4) we do not share supervised persons or premise with the related persons; and (5) we have no reason to believe that our relationship with the related persons otherwise creates a conflict of interest. We maintain a supplementary list of all our related persons, including those not listed in Section 7.A, which can be provided upon request.  Item 7 – 7.B.(1)(23) We have not included certain persons utilized in connection with marketing to non-U.S. persons in offerings relying on Regulation S under the securities act of 1933.  Schedule B – several individuals are identified on Schedule B as the trustees of the Desmarais Family Residuary Trust, which was formed under the laws of Quebec on October 8, 2013, under the last will and testament of Paul G. Desmarais (the “Trust”). Decisions with respect to voting the shares of Power Corporation of Canada held directly and indirectly by the Trust are determined by a majority of the trustees of the Trust, excluding Sophie Desmarais. The trustees of the trust are listed on Schedule B as control persons in this capacity, without conceding that the “control,” or any individual trustee “controls,” the adviser within the meaning of the investment advisers act of 1940, as amended."
1936545,"Under Item 1 and Schedule A Ricky Vassell has no middle name. Under Item 1 Jayesh Vithlani has no middle name."
1938522,"FG1 Capital, LP (the ""Fund"") was liquidated and closed during 2022. In response to Item 7.B.(1), the Fund has been deleted from this annual amendment, as well as any affiliates of the Fund from Item 7.A."
1939565,"Under Schedule A CHIEF FINANCIAL OFFICER Lauren Bradley and MANAGING DIRECTOR Stephanie Genois have no middle name."
1939557,"Under Schedule A DIRECTOR Christian Clausen has no middle name.  Also, CHIEF EXECUTIVE OFFICER Rachel Lord does not have a middle name."
1920666,"Schedules A and B: Portage Technologies Inc. is owned by several shareholders, none of whom directly own 25% of Portage Technologies Inc or 10 East Partners LLC. Section 7B.(1) and Item 9: The Funds have not yet been audited. When the Firm becomes fully registered as an Investment Adviser with the SEC, the Firm will comply with the custody requirements of the Custody Rule through options (1), (2), or (3) of Item 9.C."
1936205,"The adviser is required to be registered with the SEC as a related adviser under rule 203A-2(b) but has elected to file as an exempt reporting adviser."
1936173,"Schedule D/Section 7.B.(1)/Question 11. The reporting adviser responded that the current gross asset value of ORE MINING PRIVATE EQUITY I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA is $0, because the reporting adviser does not manage any private fund assets at a place of business in the United States."
1930266,"Arrowpoint Investment Partners (Singapore) Pte. Ltd. is in its first year of operations."
1936674,"Regulatory assets under management provided throughout this Form ADV are unaudited, good faith estimates, subject to change upon audit. Please note regarding Schedule A that Aniruddha Gopalakrishnan does not have a middle name."
1938434,"Gemini Investments (Holdings) Ltd. and Sino-Ocean Group Holding Limited are each publicly-traded companies on the Hong Kong Stock Exchange (HK Stock Codes 00174 and 3377 respectively).  Information reported regarding the ownership of such entities is based upon the information contained in each such entity’s annual report; however, such annual reports do not include information regarding the “date status acquired”.  Although the Adviser has endeavored to obtain accurate information for such column, it has been unable to do so at this time.  As such, the Adviser has filled in the date on which such entities acquired an indirect interest in the Adviser, in lieu of the date on which each owner acquired an interest in its direct subsidiary."
1939713,"Human Ventures Fund Management LLC is a special purpose entity (""SPE"") of Human Ventures LLC within the meaning of guidance provided by the Securities and Exchange Commission's Division of Investment Management.  In reliance on such guidance and in order to satisfy the reporting obligations of the SPE, information concerning the SPE is included in this Form ADV.   For Human Ventures Fund II, LP, the approximate percentage of the private fund beneficially owned by non-United States persons is 0.30%. The answer included in Question 16 in Section 7.B.(1) is 1% because the form only accepts whole numbers."
1946103,"ITEM 7A: REGISTRANT HAS ADDITIONAL RELATED ENTITIES THAT ENGAGE IN FINANCIAL INDUSTRY-RELATED ACTIVITIES. REGISTRANT DOES NOT: (1) HAVE BUSINESS DEALINGS WITH THESE RELATED ENTITIES IN CONNECTION WITH ADVISORY SERVICES PROVIDED TO REGISTRANT'S CLIENTS; (2) CONDUCT SHARED OPERATIONS WITH THESE RELATED ENTITIES; (3) REFER CLIENTS OR BUSINESS TO THE RELATED ENTITIES, AND THE RELATED ENTITIES DO NOT REFER PROSPECTIVE CLIENTS OR BUSINESS TO REGISTRANT; (4) SHARE SUPERVISED PERSONS OR PREMISES WITH RELATED PERSON; AND (5) HAVE REASON TO BELIEVE THAT ITS RELATIONSHIPS WITH THESE RELATED ENTITIES OTHERWISE CREATE A CONFLICT OF INTEREST WITH ITS CLIENTS. REGISTRANT MAINTAINS A SUPPLEMENTARY LIST OF SUCH RELATED ENTITIES THAT ARE NOT LISTED IN SCHEDULE D, SECTION 7.A. FOR THE REASONS PROVIDED ABOVE. THIS LIST IS AVAILABLE UPON REQUEST."
1942711,"N/A"
1941839,"Regulatory assets under management reported herein are unaudited and based on a good faith estimate as of December 31, 2024."
1929828,"Fund 2020, LP is a pooled investment vehicle managed by Epus Global Energy, LLC. The general partner to this fund, Fund 2020 GP, LLC, is reported at Item 7.A. of this Form ADV, Part 1. However, each of these Funds are exempt from registration under section 3(c)(5) of the Investment Company Act of 1940.  Therefore, they do not meet the definition of “private funds” for Item 7.B.1 purposes. The funds seek to acquire and develop recordable interests in salt water disposal wells and other oil and gas industry assets. As such, the advice provided by Epus Global Energy to these Funds will not typically include securities related advice."
1946891,"The regulatory assets under management of Ascend Advisor Services LLC does not include amounts that are held in escrow (the “Escrow Amounts”) pending approval by the United States Citizenship and Immigration Services of an investor’s I-526 petition. Ascend Advisor Services LLC does not provide supervisory or management services to the Escrow Amounts until the escrow release condition has been met."
1933171,"Per Item 7.B.(1) Q 23.(a)(2) - Financial statements prepared in accordance with IFRS"
1948373,"Gemini Investments (Holdings) Ltd. and Sino-Ocean Group Holding Limited are each publicly-traded companies on the Hong Kong Stock Exchange (HK Stock Codes 00174 and 3377 respectively).  Information reported regarding the ownership of such entities is based upon the information contained in each such entity’s annual report; however, such annual reports do not include information regarding the “date status acquired”.  Although the Adviser has endeavored to obtain accurate information for such column, it has been unable to do so at this time.  As such, the Adviser has filled in the date on which such entities acquired an indirect interest in the Adviser, in lieu of the date on which each owner acquired an interest in its direct subsidiary."
1942592,"Four Cities Rubicon, LLC and Four Cities Investment Company, LLC (CRD: 317080) are operating as an integrated business and their combined assets under management is greater than $25 million."
1934606,"N/A"
1941936,"Fund launched on 1/1/2019."
1933571,"Lalit Ventures, LLC (“GP I”) is the general partner of Array Ventures LP (“Fund I”), Array Venture Partners II, LLC (“GP II”) is the general partner of Array Ventures II, L.P. (“Fund II”), Array GP Partners III, LLC (“GP III”), is the general partner of Array Venture Partners III, L.P (""Fund III""), and Array Ventures Transformers GP I, LLC (""Transformers GP"") is the general partner of Array Ventures Transformers Fund I, L.P. (""Transformers Fund"").  GP I and GP II, GP III, and Transformers GP together are the “General Partners”. “Transformers Fund” and together with Fund I and Fund II, and Fund III are the “Funds”.  Pursuant to the terms of each Fund’s limited partnership agreement, each Fund’s respective General Partner (or its designee) provides investment advisory services to such Fund and receives a management fee for such services. Array Ventures Management, LLC has been designated by General Partners to provide management services to, and receive management fees in respect of, the Funds."
1945892,"Regulatory assets under management are reflective of the Adviser’s clients and proprietary account, and amounts reported herein are good faith estimates, unaudited and subject to change upon audit."
1942210,"My name is Christopher Torres and I am the sole owner and person for Proud American Capital LLC. I am registering with the state of California and am exempt to register with SEC."
1935737,"Pursuant to the no-action position stated in the Form ADV FAQs on the SEC website https://www.sec.gov/divisions/investment/iard/iardfaq, as accessed on February 29, 2024, this Form ADV includes information relating to special purpose entities (""SPE"") that are formed for local, legal, or regulatory requirements or for tax reasons. Each SPE has no employees or other persons acting on its behalf other than officers, directors, partners or employees of TechAviv Management Co. Ltd. We have included the executive officer and ownership information of each SPE on Schedules A and B and identified which SPE each officer, director, and/or owner relates by identifying the relevant SPE in the ""Title or Status"" column of Schedule A. We have also included answers to the questions in this Form ADV concerning our firm and each SPE included in the Form ADV. Unless otherwise specified here or in the private fund information in Item 7, the responses provided throughout the Form ADV are applicable to the SPEs as well.   For Item 3 the following forms of organization apply: 1. TechAviv GP LTD, an Israeli corporation 2. TechAviv GP Partners, L.P., a Delaware Limited Partnership 3. TechAviv GP Partners II, L.P., a Delaware Limited Partnership. Each of these entities has a fiscal year-end of December 31.  For the avoidance of doubt, the valuation is conducted according to a procedure established by the administrator and our accountant. The administrator and accountant gather information from the adviser to produce the valuation."
1945168,"In the process or creating a new website and email addresses.  Will update once established"
1944661,"In accordance with the SEC's Frequently Asked Questions to Form ADV, the Adviser has limited its disclosure of any event in Item 11 to ten years following the date of the event."
1945015,"In Section 7.B.(1) (Private Fund Reporting) of this Form, the following information provided is as at 31 December 2024:   11. Current gross asset value of the private fund; 13. Approximate number of the private fund's beneficial owners; 14. What is the approximate percentage of the private fund beneficially owned by you and your related persons; 15. (a) What is the approximate percentage of the private fund beneficially owned (in the aggregate by funds of funds); and 16. What is the approximate percentage of the private fund beneficially owned by non-United States persons."
1938751,"Responses to Schedule D Section 7.B.(1) contain placeholder information, as information pertaining to Section 7.B.(2).1. – 3. is omitted and is the subject of a request for confidential treatment pending with the Securities and Exchange Commission."
1930314,"Four Cities Investment Company, LLC and Four Cities Rubicon, LLC (CRD: 319450) are operating as an integrated business and their combined assets under management is greater than $25 million."
1939873,"In accordance with SEC guidance on reporting to the SEC as an exempt reporting adviser in ""Frequently Asked Questions on Form ADV and IARD,"" Gulf Capital Investments Limited is included in this Form ADV as a ""special purpose entity."""
1947282,"Atmanna Partners engages Finalis Securities, LLC (""Finalis""), a registered Broker-Dealer, for Capital Formation Activities. Mr. Lesko is a Registered Representative of Finalis.  Atmanna Partners, in addition to its investment advisory business, provides management consultancy services.  The Registrant qualifies as an exempt reporting adviser (an “ERA”). As an ERA, the Registrant is not subject to Rule 205-3 under the Advisers Act, and it is not currently subject to a state law equivalent, which would require fund investors to be qualified clients. As a result, Registrant has marked “no” in response to question 15(b) of Schedule D, Section 7.B.(1)."
1931010,"THE ""CURRENT GROSS ASSET VALUE[S]"" OF SAGAMORE CHINA PARTNERS FUND IV, L.P. AND SAGAMORE CHINA PARTNERS FUND V, L.P. IN SCHEDULE D, SECTION 7.B. ARE BASED ON VALUATIONS MADE AS OF 9/30/2022 PLUS ANY CAPITAL CALLS ISSUED SUBSEQUENT TO 9/30/2022 PLUS UNFUNDED COMMITMENTS AS OF THE DATE OF THIS FILING. THE ""CURRENT GROSS ASSET VALUE[S]"" OF SCP AIV II, L.P. IN SCHEDULE D, SECTION 7.B. ARE BASED ON VALUATIONS MADE AS OF 12/31/2022 PLUS ANY CAPITAL CALLS ISSUED SUBSEQUENT TO 12/31/2022 PLUS UNFUNDED COMMITMENTS AS OF THE DATE OF THIS FILING."
1933198,"CERTAIN RESPONSES TO SCHEDULE D, SECTION 7.B.(2) HAVE BEEN OMITTED AND ARE THE SUBJECT OF A REQUEST FOR CONFIDENTIAL TREATMENT PENDING WITH THE U.S. SECURITIES AND EXCHANGE COMMISSION."
