FilingID,FormVersion,DateSubmitted,1A,1B1,1B2,1C-Legal,1C-Business,1C-New Name,1D,1E1,1F1-Street 1,1F1-Street 2,1F1-City,1F1-State,1F1-Country,1F1-Postal,1F1-Private,1F2-M-F,1F2-Other,1F2-Hours,1F3,1F4,1F5,1G-Street 1,1G-Street 2,1G-City,1G-State,1G-Country,1G-Postal,1G-Private,1I,1L,1M,1N,1N-CIK,1O,1OAmount,1P,4A,4B,5A,5B1,5B2,5B3,5B4,5B5,5B6,5C1,5C2,5D1a,5D1b,5D1c,5D1d,5D1e,5D1f,5D1g,5D1h,5D1i,5D1j,5D1k,5D1l,5D1m,5D1n,5D1n Other,5D2a,5D2b,5D2c,5D2g,5D2h,5D2i,5D2j,5D2k,5D2l,5D2m,5D2n,5D3a,5D3b,5D3c,5D3d,5D3e,5D3f,5D3g,5D3h,5D3i,5D3j,5D3k,5D3l,5D3m,5D3n,5E1,5E2,5E3,5E4,5E5,5E6,5E7,5E7-Other,5F1,5F2a,5F2b,5F2c,5F2d,5F2e,5F2f,5F3,5G1,5G2,5G3,5G4,5G5,5G6,5G7,5G8,5G9,5G10,5G11,5G12,5G12-Other,5H,5H-Other,5I1,5I2a,5I2b,5I2c,5J1,5J2,5K1,5K2,5K3,5K4,5L1a,5L1b,5L1c,5L1d,5L1e,5L2,5L3,5L4,6A1,6A2,6A3,6A4,6A5,6A6,6A7,6A8,6A9,6A10,6A11,6A12,6A13,6A14,6A14-Other,6B1,6B2,6B3,7A1,7A2,7A3,7A4,7A5,7A6,7A7,7A8,7A9,7A10,7A11,7A12,7A13,7A14,7A15,7A16,7B,8A1,8A2,8A3,8B1,8B2,8B3,8C1,8C2,8C3,8C4,8D,8E,8F,8G1,8G2,8H1,8H2,8I,9A1a,9A1b,9A2a,9A2b,9B1a,9B1b,9B2a,9B2b,9C1,9C2,9C3,9C4,9D1,9D2,9E,9F,10A,11,11A1,11A2,11B1,11B2,11C1,11C2,11C3,11C4,11C5,11D1,11D2,11D3,11D4,11D5,11E1,11E2,11E3,11E4,11F,11G,11H1a,11H1b,11H1c,11H2,12A,12B1,12B2,12C1,12C2,Execution Type,Signatory,Execution Date,Title
1980177,Oct-21,4/16/2025 13:04,"STRATEGIC FINANCIAL SERVICES, INC.",STRATEGIC FINANCIAL SERVICES,N,N,N,,801-33774,109677,114 BUSINESS PARK DRIVE,,UTICA,NY,United States,13502,N,Monday - Friday,,8:30 AM - 4:30 PM,(315)724-1776,(315)735-7739,5,,,,,,,,Y,N,N,N,,N,,,N,,37,25,0,23,0,0,1,0,0,700,465,0,0,0,0,73,7,0,0,0,0,32,0,,N,N,N,N,N,N,N,N,N,N,N,193093763,1424816637,0,0,0,0,453799024,36944859,0,0,0,0,173257808,0,Y,N,N,Y,N,N,N,,Y,2166154134,115757957,2281912091,3352,16,3368,11646177,Y,Y,N,N,Y,Y,N,N,N,N,N,N,,More than 500,1000,N,,,,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,183866912,90,N,N,,,N,N,Y,N,N,N,May-24,25,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,KASEY WILLIAMS,4/16/2025,CHIEF OPERATIONS AND COMPLIANCE OFFICER
1980176,Oct-21,4/16/2025 13:36,"OXFORD FINANCE ADVISORS, LLC","OXFORD FINANCE ADVISORS, LLC",N,N,N,,801-126145,304433,115 SOUTH UNION STREET,SUITE 300,ALEXANDRIA,VA,United States,22314,N,Monday - Friday,,9AM-5PM,703-519-4900,,9,,,,,,,,N,Y,N,N,,N,,,N,,80,76,0,0,0,0,0,0,25,,,,,,3,,,,,,,,1,PROPRIETARY,N,N,N,N,N,N,N,N,N,N,N,,,,,,1599771331,,,,,,,,0,Y,N,N,N,N,Y,Y,"ORIGINATION, LEVERAGE SOURCING AND ADMINISTRATION FEES",Y,1599771331,0,1599771331,4,0,4,945104019,N,N,N,Y,N,N,N,N,N,N,N,N,,,,N,,,,Y,N,N,,,,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,,N,,N,N,N,Y,Y,1599771331,4,Y,Y,1599771331,4,N,Y,N,N,N,N,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JOSHUA FRIEDMAN,4/16/2025,CHIEF FINANCIAL OFFICER
1980207,Oct-21,4/16/2025 13:47,"B.B. GRAHAM & COMPANY, INC.","B.B. GRAHAM & COMPANY, INC.",N,N,N,,801-106968,41533,1700 W. KATELLA AVE.,,ORANGE,CA,United States,92867,N,Monday - Friday,,6:30AM TO 2:30PM,(714) 628-5200,714-516-3340,9,,,,,,,,Y,N,N,N,,N,,,N,,28,28,28,24,2,19,0,0,0,238,65,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,53685872,142387586,,,,,,,,,,,,,Y,Y,N,Y,N,N,N,,Y,49061284,147012174,196073458,79,224,303,0,Y,Y,N,N,N,Y,Y,N,N,N,N,N,,0,,N,,,,N,N,Y,N,N,N,N,N,N,N,N,,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,Y,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,,,,,,Domestic,SEAN DURAN,4/16/2025,COMPLIANCE OFFICER
1980067,Oct-21,4/16/2025 14:20,NASSAU CORAMERICA LLC,NASSAU CORAMERICA LLC,Y,N,N,,801-131834,334332,1960 E. GRAND AVENUE,SUITE 240,EL SEGUNDO,CA,United States,90245,N,Monday - Friday,,9:00 A.M. - 5:00 P.M.,310-606-8440,,1,,,,,,,,Y,Y,N,N,,N,,,N,,6,6,0,0,0,0,0,0,10,,,,,,3,,,,,7,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,173971005,,,,,3000058425,,,,Y,N,N,N,N,Y,N,,Y,173971005,3000058425,3174029430,3,7,10,1731155,N,N,N,Y,Y,N,N,N,N,N,N,N,,,,N,,,,Y,N,Y,N,N,Y,Y,Y,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,,N,,N,N,N,Y,Y,126776661,3,N,N,,,Y,Y,N,N,N,N,,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,JOHN H. ROTH,4/16/2025,CHIEF COMPLIANCE OFFICER
1978806,Oct-21,4/16/2025 14:28,B.SIDE INVESTMENTS LLC,B.SIDE INVESTMENTS LLC,N,N,N,,801-131646,333952,8323 LAKE DRIVE,#402,DORAL,FL,United States,33166,N,Monday - Friday,,9:00A.M. - 5P.M.,305-801-2263,,1,,,,,,,Y,N,Y,N,N,,N,,,N,,2,1,0,1,0,0,0,0,100,,10,,,,,,,,,,,,3,PERSONAL INVESTMENT COMPANIES,N,N,N,N,N,N,N,N,N,N,N,,3773630,,,,,,,,,,,,8000000,Y,N,N,N,N,Y,N,,Y,11773630,0,11773630,13,0,13,11773630,N,Y,N,Y,Y,N,N,N,N,N,N,N,,,,N,,,,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,N,,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,VINICIUS RIBEIRO,4/11/2025,CHIEF COMPLIANCE OFFICER
1979202,Oct-21,4/16/2025 15:05,JENNY WEAVER CAPITAL LLC,SENSTOMI,N,N,N,,801-132801,336311,,,,,,,Y,Monday - Friday,,9AM-5PM,773-520-5952,,0,,,,,,,,Y,N,N,N,,N,,,N,,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,Y,Y,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,Y,N,N,N,,N,,,,,,,0,Y,N,N,N,N,N,N,N,N,N,Y,Y,SCENARIO MODELING TOOLS AND PERSONALIZED ONLINE FINANCIAL GUIDANCE.,0,,N,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Domestic,ARA J. BERBERIAN,4/15/2025,PRINCIPAL
1980265,Oct-21,4/16/2025 15:14,SNOWDEN CAPITAL ADVISORS LLC,SNOWDEN CAPITAL ADVISORS LLC,N,N,N,,801-72332,157299,540 MADISON AVE.,9TH FLOOR,NEW YORK,NY,United States,10022,N,Monday - Friday,,8AM -6PM,646-218-9760,,14,,,,,,,,Y,Y,N,N,,N,,,N,,145,97,132,114,0,70,39,60,12,4157,1524,,,,,62,12,,,,,16,,,N,N,Y,N,N,Y,Y,Y,Y,N,N,1312389914,5876309676,,,,,84212980,107167329,,,,,174682448,,Y,N,N,Y,N,N,N,,Y,6172205661,1382556686,7554762347,8191,1777,9968,2194562218,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,,51-100,,Y,2295207793,0,5259554554,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,,Y,Y,N,Y,Y,1646182471,1338,N,N,,,N,N,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,RICHARD L WEST,4/16/2025,GENERAL COUNSEL AND CCO
1980282,Oct-21,4/16/2025 15:23,"TCP ASSET MANAGEMENT, LLC","TCP ASSET MANAGEMENT, LLC",N,N,N,,801-108836,286037,5000 HORIZONS DRIVE,,UPPER ARLINGTON,OH,United States,43220,N,Monday - Friday,,8:00 AM - 5:00 PM EST,614-761-9378,614-441-9945,11,,,,,,,,Y,N,N,N,,N,,,N,,35,18,25,21,0,21,1,13,0,1675,84,0,0,0,0,0,0,0,0,0,0,1,0,,N,N,N,N,N,N,N,N,N,Y,N,599833758,208848288,0,0,0,0,0,0,0,0,0,0,13448645,0,Y,Y,N,Y,N,N,Y,SOLICITOR'S FEES,Y,781076940,41053751,822130691,3828,102,3930,0,Y,Y,N,N,N,Y,Y,N,N,N,N,N,,51-100,,N,,,,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,Y,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,REBECCA GOEBEL,4/16/2025,CHIEF COMPLIANCE OFFICER
1980311,Oct-21,4/16/2025 16:02,"LEELYN SMITH, LLC","LEELYN SMITH, LLC",N,N,N,,801-113460,110517,10 N. THIRD STREET,,GENEVA,IL,United States,60134,N,Monday - Friday,,8:00 A.M TO 5:00 P.M.,630-232-8995,630-232-8981,6,,,,,,,,Y,N,N,N,,N,,,N,,21,20,12,13,1,5,0,4,0,593,168,,,,,15,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,261791025,439746225,,,,,20644529,,,,,,,,Y,Y,N,Y,N,N,Y,FLAT OT SUBSCRIPTION FEE ON MONTHLY BASIS,Y,722095239,86540,722181779,1538,1,1539,0,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,,More than 500,1000,Y,0,2072897,720022342,N,N,Y,Y,Y,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,N,Y,N,Y,Y,8434806,2,N,N,,,N,N,N,N,N,N,,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,CHRISTOPHER MCMANAMA,4/16/2025,CHIEF COMPLIANCE OFFICER
1980674,Oct-21,4/17/2025 15:03,MCDONALD PARTNERS LLC,MCDONALD PARTNERS LLC,N,N,N,,801-64294,135414,1301 EAST 9TH STREET,SUITE 3700,CLEVELAND,OH,United States,44114,N,Monday - Friday,,8:00 TIL 5:00,216-912-0567,216-912-1461,4,,,,,,,,Y,Y,N,N,,N,,,N,,33,33,32,25,0,12,0,15,0,967,340,0,0,0,4,0,13,0,0,0,0,23,,,N,N,N,N,N,N,N,N,N,N,N,515761620,522914661,,,,19833772,,77169957,,,,,151776820,,Y,N,N,Y,Y,N,N,,Y,791757296,495699534,1287456830,1111,913,2024,0,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,,101-250,,Y,0,0,1881411426,N,N,Y,N,N,Y,N,N,N,N,N,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,,N,N,Y,Y,Y,0,0,Y,Y,19833772,4,N,Y,Y,N,N,N,Jan-25,1,N,N,N,N,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,,,,,,Domestic,JONATHAN DANIEL HARTZLER,4/17/2025,CHIEF COMPLIANCE OFFICER
1980425,Oct-21,4/17/2025 15:45,"WIN TEAM INSURANCE SERVICES, INC.",WIN TEAM ADVISORY SERVICES,N,N,N,,801-68877,136680,560 WALD,,IRVINE,CA,United States,92618,N,Monday - Friday,,7AM-4PM,949-336-7300,949-336-7301,0,,,,,,,,Y,N,N,N,,N,,,N,,3,3,3,3,3,3,0,0,0,51,47,,,,,,1,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,10144941,45838375,,,,,,658919,,,,,,,Y,N,N,N,N,N,N,,Y,56642235,0,56642235,155,0,155,0,N,Y,N,N,N,N,Y,N,N,N,N,N,,0,,N,,,,Y,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,DAVID CRIST,4/17/2025,CHIEF COMPLIANCE OFFICER
1979909,Oct-21,4/17/2025 15:48,"GREENBUSH FINANCIAL GROUP, LLC","GREENBUSH FINANCIAL GROUP, LLC",N,N,N,,801-73044,125500,159 WOLF ROAD,SUITE 101,ALBANY,NY,United States,12205,N,Monday - Friday,,8:30AM - 5:30PM,518-477-6686,518-694-8058,1,,,,,,,,Y,N,N,N,,N,,,N,,6,3,0,3,0,2,3,20,0,395,274,0,0,0,0,143,0,0,0,0,0,6,0,,N,N,N,N,N,N,N,N,N,N,N,80349016,193101370,0,0,0,0,218105449,0,0,0,0,0,6599799,0,Y,Y,N,Y,Y,Y,Y,REVIEW AND MONITORING FEES,Y,297270186,200885448,498155634,748,79,827,0,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,,101-250,,N,,,,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,,Y,N,N,N,Y,Y,N,N,N,,,N,N,,,N,N,N,N,N,N,,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,MICHAEL RUGER,4/17/2025,PARTNER
1980672,Oct-21,4/17/2025 16:04,WOODLINE PARTNERS LP,WOODLINE PARTNERS LP,N,N,N,,801-116904,301480,FOUR EMBARCADERO CENTER,SUITE 3450,SAN FRANCISCO,CA,United States,94111,N,Monday - Friday,,6:30 AM - 4:00 PM,415-801-4550,,2,,,,,,,,Y,Y,N,N,,N,,549300P3I32HHV2NFL12,N,,87,44,0,0,0,0,0,0,66,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,22743686120,0,0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,,Y,22743686120,0,22743686120,6,0,6,13202433617,N,N,N,Y,N,N,N,N,N,N,N,N,,,,N,,,,N,N,N,,,,Y,N,N,N,N,,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,,Y,Y,N,N,N,Y,Y,0,0,Y,Y,22743686120,6,N,Y,N,N,N,N,,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,ERIN MULLEN,4/17/2025,GC & CCO
1980741,Oct-21,4/17/2025 16:28,"FAMILY LEGACY FINANCIAL SOLUTIONS, LLC","FAMILY LEGACY FINANCIAL SOLUTIONS, LLC",N,N,N,,801-132388,314351,1000 CENTRE GREEN WAY,SUITE #190,CARY,NC,United States,27513,N,Monday - Friday,,9-5 (ET),919-379-9000,,0,,,,,,,,Y,N,N,N,,N,,,N,,4,4,0,4,0,3,0,0,0,300,45,0,0,0,0,0,0,0,0,0,0,0,0,,N,N,N,N,N,N,N,N,N,N,N,21000000,119000000,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,N,Y,N,N,N,,Y,139000000,1000000,140000000,750,6,756,0,Y,Y,N,N,N,N,N,N,N,N,Y,N,,251-500,,Y,0,0,136000000,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,TAX SOLUTIONS,N,,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,Y,Y,N,N,N,N,N,0,0,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,TODD IGLEHART,4/17/2025,CCO
1980749,Oct-21,4/17/2025 16:35,"MCKINLEY ALASKA PRIVATE INVESTMENT, LLC","MCKINLEY ALASKA PRIVATE INVESTMENTS, LLC",N,N,N,,801-125006,319075,3800 CENTERPOINT DRIVE,SUITE 1100,ANCHORAGE,AK,United States,99503,N,Monday - Friday,,7:00 AM - 4:00 PM (AK),907-563-4488,,0,,,,,,,,Y,Y,N,N,,N,,,N,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,123614682,0,0,0,0,0,0,0,0,Y,N,N,N,N,Y,N,,Y,123614682,0,123614682,3,0,3,0,N,Y,N,Y,Y,N,Y,N,N,N,N,N,,,,N,,,,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,,N,N,N,Y,Y,123614682,3,N,N,,,Y,Y,N,N,N,N,,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,STACIA GILLAM,4/17/2025,"CHIEF COMPLIANCE OFFICER, CHIEF OPERATING OFFICER, PRESIDENT"
1975736,Oct-21,4/17/2025 17:18,STEINWOLD & CO. LLC,STEINWOLD & CO. LLC,N,N,N,,801-132812,336171,"1 EAST ERIE STREET, SUITE 525-4874",,CHICAGO,IL,United States,60611,N,Monday - Friday,,9AM - 5PM,408-891-7991,,0,,,,,,,,Y,N,N,N,,N,,,N,,2,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,Y,N,N,N,N,Y,N,,N,,,,,,,,N,Y,N,N,N,N,N,N,N,N,N,N,,,,N,,,,Y,N,N,,,,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,,N,,N,,N,N,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Domestic,JULIAN ZEGELMAN,4/17/2025,CHIEF COMPLIANCE OFFICER
1979156,Oct-21,4/17/2025 17:56,"PARALLEL ADVISORS, LLC","PARALLEL ADVISORS, LLC",N,N,N,,801-68107,140800,150 SPEAR STREET,SUITE 1600,SAN FRANCISCO,CA,United States,94105,N,Monday - Friday,,8AM TO 5PM,866-627-6984,415-520-9659,17,,,,,,,,Y,N,N,N,,N,,,N,,126,64,0,65,0,0,5,36,2,2756,1044,,,,,40,5,,,,,23,,,N,N,N,N,N,N,N,N,N,N,N,2748970132,5090133419,,,,,791771914,9432503,,,,,95079364,,Y,Y,N,Y,N,N,N,,Y,8731575127,3812205,8735387332,14925,3,14928,54244402,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,,More than 500,3000,N,,,,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,Y,Y,N,Y,Y,2026531743,1114,N,N,,,N,N,Y,N,N,N,Sep-21,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,SANGEETHA SRINIVASAN,4/17/2025,CHIEF COMPLIANCE OFFICER
1980782,Oct-21,4/17/2025 18:09,"LAUTERBACH FINANCIAL ADVISORS, LLC","LAUTERBACH FINANCIAL ADVISORS, LLC",N,N,N,,801-64326,114431,4130 RIO BRAVO STREET,,EL PASO,TX,United States,79902,N,Monday - Friday,,8:15AM TO 5:15PM,915-544-6950,915-544-1303,0,,,,,,,,Y,N,N,N,,N,,,N,,6,4,0,4,0,0,0,0,0,210,150,,,,,19,9,,,,,8,,,N,N,N,N,N,N,N,N,N,N,N,71802996,397013413,,,,,50699511,60242764,,,,,10879646,,Y,Y,N,Y,N,N,N,,Y,590197144,441186,590638330,999,4,1003,0,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,,0,,N,,,,Y,N,Y,N,N,Y,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,,Y,N,N,,Y,Y,N,Y,Y,12403923,7,N,N,,,N,N,N,N,N,N,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,Domestic,BILLY DEFRANCE,4/17/2025,CHIEF COMPLIANCE OFFICER
1977395,Oct-21,4/17/2025 18:51,"WELLS FARGO ADVISORS FINANCIAL NETWORK, LLC",WELLS FARGO ADVISORS,N,N,N,,801-57434,11025,ONE NORTH JEFFERSON AVENUE,MAIL CODE: H0004-05E,ST. LOUIS,MO,United States,63103-2205,N,Monday - Friday,,8:00 AM - 5:00 PM,314-875-3000,,1197,,,,,,,,Y,Y,N,N,,Y,1-10B,254900LLU25Y1AXIGN57,N,,3658,2274,3658,3244,456,2440,79,3207,0,200234,192216,4,0,0,0,3995,2022,26,0,3,0,3226,0,,N,N,Y,N,N,N,N,Y,N,N,N,43395914960,1.3942E+11,13529114,0,0,0,3157974989,3766345983,67887463,0,4008088,0,7534902083,0,Y,N,N,Y,Y,N,N,,Y,1.48646E+11,48714298765,1.9736E+11,319858,81868,401726,0,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,INVESTMENT CONSULTING SERVICES TO INSTITUTIONAL CLIENTS,26-50,,Y,48714298765,0,1.48646E+11,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,INSURANCE PRODUCT SALES,N,,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,Y,N,Y,Y,Y,1.9736E+11,401726,Y,Y,1.9736E+11,401726,N,N,Y,Y,Y,Y,Sep-24,2,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,,,,,,Domestic,BLAKE DINTELMAN,4/17/2025,COMPLIANCE MANAGER
1980625,Oct-21,4/17/2025 20:30,"SHILANSKI & ASSOCIATES, INC.","SHILANSKI & ASSOCIATES, INC.",N,N,N,,801-88195,116431,431 WEST SEVENTH AVENUE,SUITE 100,ANCHORAGE,AK,United States,99501,N,Monday - Friday,,MON.-THURS. 9-4/FRI. 9-NOON,907-278-1351,907-278-4237,3,,,,,,,,Y,Y,N,N,,N,,,N,,16,6,1,6,0,6,0,20,0,374,139,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,127548315,292739789,,,,,,,,,,,,,Y,Y,Y,Y,Y,N,N,,Y,391829714,28458390,420288104,1842,188,2030,0,Y,Y,N,N,N,N,N,Y,N,N,Y,N,,More than 500,500,Y,0,0,386739716,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,,N,Y,N,N,N,,,N,N,,,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,,,,,,Domestic,JIM CULLEN,4/17/2025,CHIEF COMPLIANCE OFFICER
