"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Number","PCAOB Inspected"
1988204,339731,"KPMG LLP","GRAND CAYMAN","","Cayman Islands","Y","Y",1323,"Y"
2001198,426589,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,426593,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,426594,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,426595,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,482041,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,481997,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,482049,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,482003,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,482011,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,481254,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,426549,"KPMG, LLP","ALBUQUERQUE","New Mexico","United States","Y","Y",185,"Y"
2001198,426548,"KPMG, LLP","ALBUQUERQUE","New Mexico","United States","Y","Y",185,"Y"
2001198,426588,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,426547,"KPMG, LLP","ALBUQUERQUE","New Mexico","United States","Y","Y",185,"Y"
2001198,426591,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,426590,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2001198,426592,"CITRIN COOPERMAN & COMPANY, LLP","WHITE PLAINS","New York","United States","Y","Y",2468,"Y"
2004869,438633,"FORVIS MAZARS, LLP","DALLAS","Texas","United States","Y","Y",686,"Y"
2001348,4028,"WITHUMSMITH+BROWN","PRINCETON","New Jersey","United States","Y","Y",100,"Y"
2002346,489566,"SPICER JEFFRIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2002346,489564,"SPICER JEFFRIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2004436,19101,"PRICEWATERHOUSECOOPERS LLP","SEATTLE","Washington","United States","Y","Y",238,"Y"
2004869,213207,"BDO USA LLP","DALLAS","Texas","United States","Y","Y",243,"Y"
2004869,199684,"BDO USA LLP","DALLAS","Texas","United States","Y","Y",243,"Y"
2004869,214467,"BDO USA LLP","DALLAS","Texas","United States","Y","Y",243,"Y"
2004869,228018,"BDO USA LLP","DALLAS","Texas","United States","Y","Y",243,"Y"
2004869,177314,"BDO USA LLP","DALLAS","Texas","United States","Y","Y",243,"Y"
2004906,366446,"ERNST AND YOUNG LLP","GEORGE TOWN","","Cayman Islands","Y","Y",42,"Y"
2004906,192967,"ERNST AND YOUNG LLP","GEORGE TOWN","","Cayman Islands","Y","Y",42,"Y"
2004906,227687,"ERNST & YOUNG","GEORGE TOWN","","Cayman Islands","Y","Y",1655,"Y"
2004906,267055,"ERNST AND YOUNG LLP","GEORGE TOWN","","Cayman Islands","Y","Y",42,"Y"
2004906,170796,"ERNST AND YOUNG LLP","GEORGE TOWN","","Cayman Islands","Y","Y",42,"Y"
2004906,65126,"ERNST AND YOUNG LLP","GEORGE TOWN","","Cayman Islands","Y","Y",42,"Y"
2004939,364484,"WITHUMSMITH + BROWN, PC","NEW YORK","New York","United States","Y","Y",100,"Y"
2005599,192159,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2006075,205032,"EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y",274,"Y"
2006075,204737,"EISNERAMPER LLP","NEW YORK","New York","United States","Y","Y",274,"Y"
2005599,368403,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,423659,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,315124,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,173756,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,281713,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,309527,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,196702,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,253549,"COHNREZNIK","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,196701,"COHNREZNICK LLP","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2005599,182126,"COHNREZNIK","CHICAGO","Illinois","United States","Y","Y",596,"Y"
2001122,216457,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,185240,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,216460,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,377134,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,216493,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,15646,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,216496,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,62234,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,216498,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,45012,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,15715,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,45018,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001122,15653,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2000522,452423,"CBIZ CPAS P.C.","LOS ANGELES","California","United States","Y","Y",199,"Y"
2000522,358756,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,452412,"CBIZ CPAS P.C.","LOS ANGELES","California","United States","Y","Y",199,"Y"
2000522,447708,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,452403,"CBIZ CPAS P.C.","LOS ANGELES","California","United States","Y","Y",199,"Y"
2000522,195508,"ERNST & YOUNG LLP","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,183614,"ERNST & YOUNG LLP","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,171241,"COHEN & CO.","CLEVELAND","Ohio","United States","Y","Y",925,"Y"
2000522,357941,"COHEN & CO","CLEVELAND","Ohio","United States","Y","Y",925,"Y"
2000522,454684,"ERNST & YOUNG","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,358652,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,357974,"COHEN & CO","CLEVELAND","Ohio","United States","Y","Y",925,"Y"
2000522,19602,"COHEN & CO","CLEVELAND","Ohio","United States","Y","Y",925,"Y"
2000522,358696,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,357979,"COHEN & CO","CLEVELAND","Ohio","United States","Y","Y",925,"Y"
2000522,215427,"ERNST & YOUNG","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,195511,"ERNST & YOUNG LLP","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,456131,"ERNST & YOUNG","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,456059,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,358765,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,447728,"ERNST & YOUNG","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,452256,"CBIZ CPAS P.C.","LOS ANGELES","California","United States","Y","Y",199,"Y"
2000522,358718,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,243735,"ASHLAND PARTNERS","CENTRAL POINT","Oregon","United States","Y","Y",3783,"Y"
2000522,195510,"ERNST & YOUNG LLP","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,378474,"ERNST & YOUNG","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,358684,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,266420,"GRANT THORNTON","CHICAGO","Illinois","United States","Y","Y",204,"Y"
2000522,358618,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,266414,"GRANT THORNTON","CHICAGO","Illinois","United States","Y","Y",204,"Y"
2000522,356911,"ERNST & YOUNG","CLEVELAND","Ohio","United States","Y","Y",42,"Y"
2000522,63989,"COHEN & CO.","CLEVELAND","Ohio","United States","Y","Y",925,"Y"
2000522,358640,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,358632,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
2000522,358708,"BDO","CHICAGO","Illinois","United States","Y","Y",243,"Y"
1999684,373963,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
1999684,364498,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
2004039,232189,"PRICE WATERHOUSE COOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
2004073,232189,"PRICE WATERHOUSE COOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y",1266,"Y"
1999684,480273,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
1999684,364489,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
1999684,364824,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
1999684,364894,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
1999684,364902,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
1999684,364886,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
1999684,373955,"CHERRY BAEKERT","ORLANDO","Florida","United States","Y","Y",677,"Y"
2003578,182633,"HLB GRAVIER. LLP","CORAL GABLES","Florida","United States","Y","Y",3676,"Y"
2003373,216146,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,187926,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,176119,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,197475,"ERNST & YOUNG","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,319300,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,255568,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,197474,"ERNST & YOUNG","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,233922,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,216169,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2003373,216076,"ERNST & YOUNG LLP","CHICAGO","Illinois","United States","Y","Y",42,"Y"
2000515,366671,"SPICER JEFFERIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2000515,280428,"SPICER JEFFERIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2000515,276753,"SPICER JEFFERIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2000515,279920,"SPICER JEFFERIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2000515,367665,"SPICER JEFFERIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2000515,315195,"SPICER JEFFERIES LLP","GREENWOOD VILLAGE","Colorado","United States","Y","Y",349,"Y"
2001644,366094,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001604,193650,"EISNERAMPER, LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",274,"Y"
2001644,366095,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2001644,366096,"KPMG LLP","PHILADELPHIA","Pennsylvania","United States","Y","Y",185,"Y"
2003474,201969,"ERNST & YOUNG, LLP","MINNEAPOLIS","Minnesota","United States","Y","Y",42,"Y"
2003460,265040,"ERNST & YOUNG","MINNEAPOLIS","Minnesota","United States","Y","Y",42,"Y"
2003464,17840,"PRICEWATERHOUSECOOPERS LLC","CHICAGO","Illinois","United States","Y","Y",238,"Y"
2003464,10978,"PRICEWATERHOUSECOOPERS LLC","CHICAGO","Illinois","United States","Y","Y",238,"Y"
2003474,46770,"ERNST & YOUNG, LLP","MINNEAPOLIS","Minnesota","United States","Y","Y",42,"Y"
2003474,314984,"ERNST & YOUNG, LLP","MINNEAPOLIS","Minnesota","United States","Y","Y",42,"Y"
2003474,314983,"ERNST & YOUNG, LLP","MINNEAPOLIS","Minnesota","United States","Y","Y",42,"Y"
2003513,291061,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,244744,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,257214,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,357710,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,257630,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,230204,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,398016,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,398010,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,397997,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,480616,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,230203,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,291067,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,291069,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2003513,230205,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y",34,"Y"
2002742,371401,"ERNST & YOUNG LLP","LOS ANGELES","California","United States","Y","Y",42,"Y"
2004794,308833,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004756,488425,"FRANK, RIMERMAN + CO. LLP","SAN JOSE","California","United States","Y","Y",1596,"Y"
2004756,488424,"FRANK, RIMERMAN + CO. LLP","SAN JOSE","California","United States","Y","Y",1596,"Y"
2004794,369378,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308843,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308834,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308841,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308835,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308827,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308830,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308832,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,308865,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
2004794,369390,"KEITER CPA","GLEN ALLEN","Virginia","United States","Y","Y",80,"Y"
